reg_no,batchcode,lateral,course_ap1,course_ap2,course_ap3,n_reg_no_1,course_ad1,batch_no_1,n_reg_no_2,course_ad2,batch_no_2,n_reg_no_3,course_ad3,batch_no_3,Session,ses_half,already_dip,Centre,USER
YS-N24/68-6800156/2022,25,L,ADITA,,,YS-N24/70-6800156/2022,ADITA,35001,,,,,,,70,A,,N24,saheli
YS-N24/68-6800157/2022,25,L,ADITA,,,YS-N24/70-6800157/2022,ADITA,35001,,,,,,,70,A,,N24,saheli
YS-N24/68-6800145/2022,25,L,ADITA,,,YS-N24/70-6800145/2022,ADITA,35003,,,,,,,70,A,,N24,saheli
YS-N24/68-6800132/2022,25,L,ADITA,,,YS-N24/70-6800132/2022,ADITA,35003,,,,,,,70,A,,N24,saheli
YS-N24/68-6800021/2022,25,L,ADITA,,,YS-N24/70-6800021/2022,ADITA,35004,,,,,,,70,A,,N24,saheli
YS-N24/68-6800136/2022,23,L,ADFAS,,,YS-N24/70-6800136/2022,ADFAS,33001,,,,,,,70,A,,N24,saheli
YS-N24/68-6800043/2022,23,L,ADFAS,,,YS-N24/70-6800043/2022,ADFAS,33001,,,,,,,70,A,,N24,saheli
YS-N24/68-6800046/2022,23,L,ADFAS,,,YS-N24/70-6800046/2022,ADFAS,33001,,,,,,,70,A,,N24,saheli
YS-N24/68-6800141/2022,23,L,ADFAS,,,YS-N24/70-6800141/2022,ADFAS,33001,,,,,,,70,A,,N24,saheli
YS-N24/68-6800033/2022,23,L,ADFAS,,,YS-N24/70-6800033/2022,ADFAS,33001,,,,,,,70,A,,N24,saheli
YS-N24/68-6800093/2022,23,L,ADFAS,,,YS-N24/70-6800093/2022,ADFAS,33001,,,,,,,70,A,,N24,saheli
YS-N24/68-6800151/2022,23,L,ADFAS,,,YS-N24/70-6800151/2022,ADFAS,33001,,,,,,,70,A,,N24,saheli
YS-N24/68-6800027/2022,23,L,ADFAS,,,YS-N24/70-6800027/2022,ADFAS,33001,,,,,,,70,A,,N24,saheli
YS-N24/68-6800187/2022,23,L,ADFAS,,,YS-N24/70-6800187/2022,ADFAS,33001,,,,,,,70,A,,N24,saheli
YS-N24/68-6800100/2022,25,L,ADITA,,,YS-N24/70-6800100/2022,ADITA,35004,,,,,,,70,A,,N24,saheli
YS-N24/68-6800103/2022,25,L,ADITA,,,YS-N24/70-6800103/2022,ADITA,35004,,,,,,,70,A,,N24,saheli
YS-N24/68-6800112/2022,25,L,ADITA,,,YS-N24/70-6800112/2022,ADITA,35004,,,,,,,70,A,,N24,saheli
YS-N24/68-6800030/2022,25,L,ADITA,,,YS-N24/70-6800030/2022,ADITA,35004,,,,,,,70,A,,N24,saheli
YS-N24/68-6800124/2022,25,L,ADITA,,,YS-N24/70-6800124/2022,ADITA,35004,,,,,,,70,A,,N24,saheli
YS-N24/68-6800128/2022,25,L,ADITA,,,YS-N24/70-6800128/2022,ADITA,35004,,,,,,,70,A,,N24,saheli
YS-N24/68-6800125/2022,25,L,ADITA,,,YS-N24/70-6800125/2022,ADITA,35004,,,,,,,70,A,,N24,saheli
YS-N24/68-6800142/2022,25,L,ADITA,,,YS-N24/70-6800142/2022,ADITA,35004,,,,,,,70,A,,N24,saheli
YS-N24/68-6800108/2022,23,L,ADFAS,,,YS-N24/70-6800108/2022,ADFAS,33001,,,,,,,70,A,,N24,saheli
YS-N24/68-6800109/2022,23,L,ADFAS,,,YS-N24/70-6800109/2022,ADFAS,33001,,,,,,,70,A,,N24,saheli
YS-N24/68-6800144/2022,23,L,ADFAS,,,YS-N24/70-6800144/2022,ADFAS,33001,,,,,,,70,A,,N24,saheli
YS-N24/68-6800039/2022,25,L,ADITA,,,YS-N24/70-6800039/2022,ADITA,35001,,,,,,,70,A,,N24,saheli
YS-N24/68-6800056/2022,25,L,CFAS(LAT),,,YS-N24/74-7400148/2023,CFAS(LAT),23001,,,,,,,70,A,,N24,cic
YS-N24/68-6800076/2022,25,L,ADITA,,,YS-N24/70-6800076/2022,ADITA,35001,,,,,,,70,A,,N24,saheli
YS-N24/68-6800036/2022,25,L,ADITA,,,YS-N24/70-6800036/2022,ADITA,35001,,,,,,,70,A,,N24,saheli
YS-N24/68-4700563/2022,35,L,ADITA,,,YS-N24/70-4700563/2022,ADITA,45001,,,,,,,70,A,,N24,RAKHI DAS
YS-N24/68-6800047/2022,22,L,ADDTP,,,YS-N24/70-6800047/2022,ADDTP,32001,,,,,,,70,A,,N24,cic
YS-N24/68-6800099/2022,25,L,ADITA,,,YS-N24/70-6800099/2022,ADITA,35003,,,,,,,70,A,,N24,cic
YS-N24/68-6800098/2022,25,L,ADITA,,,YS-N24/70-6800098/2022,ADITA,35003,,,,,,,70,A,,N24,cic
YS-N24/68-6800148/2022,25,L,ADITA,,,YS-N24/70-6800148/2022,ADITA,35002,,,,,,,70,A,,N24,saikat dey
YS-N24/68-6800089/2022,25,L,CFAS(LAT),,,YS-N24/73-7300407/2023,CFAS(LAT),23052,,,,,,,70,A,,N24,cic
YS-N24/68-6600066/2022,35,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/68-6600057/2022,35,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/68-6600043/2022,35,,ADITA,,,YS-N24/70-6600043/2022,ADITA,45001,,,,,,,,A,Y,,RAKHI DAS
YS-N24/68-6600049/2022,35,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/68-6600027/2022,35,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/68-6600016/2022,35,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/68-6600033/2022,35,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/68-6600065/2022,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/68-6600064/2022,35,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/68-6600078/2022,35,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/68-6300050/2022,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/68-4300259/2022,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/68-6600032/2022,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/68-4300257/2022,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/68-4300256/2022,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/68-6600086/2022,35,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/68-6800001/2022,22,,ADDTP,,,,,,,,,,,,,A,Y,,cic
YS-N24/68-6600083/2022,33,,ADFAS,,,,,,,,,,,,,A,Y,,cic
YS-N24/68-6800002/2022,35,,ADITA,,,YS-N24/70-6800002/2022,ADITA,45001,,,,,,,,A,Y,,saheli
YS-N24/68-6800004/2022,25,,CFAS(LAT),,,YS-N24/73-7300411/2023,CFAS(LAT),23052,,,,,,,,A,Y,,saheli
YS-N24/68-6600085/2022,33,,ADFAS,,,YS-N24/70-6600085/2022,ADFAS,43001,,,,,,,,A,Y,,saheli
YS-N24/68-6600088/2022,33,,ADFAS,,,YS-N24/70-6600088/2022,ADFAS,43001,,,,,,,,A,Y,,saheli
YS-N24/68-6600089/2022,33,,ADFAS,,,YS-N24/70-6600089/2022,ADFAS,43001,,,,,,,,A,Y,,saheli
YS-N24/68-6600087/2022,33,,ADFAS,,,YS-N24/70-6600087/2022,ADFAS,43001,,,,,,,,A,Y,,saheli
YS-N24/68-6800005/2022,33,,ADFAS,,,YS-N24/70-6800005/2022,ADFAS,43001,,,,,,,,A,Y,,saheli
YS-N24/68-6800006/2022,25,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/68-2300670/2022,35,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/68-6600072/2022,35,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/68-6800008/2022,25,,CFAS(LAT),,,YS-N24/71-7100116/2022,CFAS(LAT),23051,,,,,,,,A,Y,,cic
YS-N24/68-6800009/2022,25,,ADITA,,,YS-N24/70-6800009/2022,ADITA,35001,,,,,,,,A,Y,,cic
YS-N24/68-6800010/2022,25,,ADITA,,,YS-N24/70-6800010/2022,ADITA,35001,,,,,,,,A,Y,,cic
YS-N24/68-6800011/2022,25,,ADITA,,,YS-N24/70-6800011/2022,ADITA,35001,,,,,,,,A,Y,,cic
YS-N24/68-6800012/2022,25,,ADITA,,,YS-N24/70-6800012/2022,ADITA,35001,,,,,,,,A,Y,,cic
YS-N24/68-6800013/2022,25,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/68-6600079/2022,33,,ADFAS,,,YS-N24/70-6600079/2022,ADFAS,43001,,,,,,,,A,Y,,saheli
YS-N24/68-6800014/2022,25,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/68-6600080/2022,33,,ADFAS,,,YS-N24/70-6600080/2022,ADFAS,43001,,,,,,,,A,Y,,cic
YS-N24/68-6600063/2022,35,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/68-6600068/2022,35,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/68-6800015/2022,33,,ADFAS,,,YS-N24/70-6800015/2022,ADFAS,43001,,,,,,,,A,Y,,saheli
YS-N24/68-6300059/2022,43,,,,,,,,,,,,,,,A,N,,cic
YS-N24/68-6300069/2022,43,,,,,,,,,,,,,,,A,N,,cic
YS-N24/68-6800016/2022,25,,ADITA,,,YS-N24/70-6800016/2022,ADITA,35001,,,,,,,,A,Y,,cic
YS-N24/68-6800017/2022,25,,ADITA,,,YS-N24/70-6800017/2022,ADITA,35001,,,,,,,,A,Y,,cic
YS-N24/68-6800020/2022,25,,ADITA,,,YS-N24/70-6800020/2022,ADITA,35004,,,,,,,,A,Y,,saheli
YS-N24/68-6600036/2022,35,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/68-6200044/2022,43,,,,,,,,,,,,,,,A,N,,cic
YS-N24/68-6800023/2022,25,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/68-6800024/2022,25,,ADITA,,,YS-N24/70-6800024/2022,ADITA,35001,,,,,,,,A,Y,,cic
YS-N24/68-6800025/2022,25,,ADITA,,,YS-N24/70-6800025/2022,ADITA,35001,,,,,,,,A,Y,,saheli
YS-N24/68-6600001/2022,43,,,,,,,,,,,,,,,A,N,,cic
YS-N24/68-6800029/2022,25,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/68-6800031/2022,25,,ADITA,,,YS-N24/70-6800031/2022,ADITA,35004,,,,,,,,A,Y,,saheli
YS-N24/68-6800032/2022,25,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/68-6800034/2022,25,,ADITA,,,YS-N24/70-6800034/2022,ADITA,35001,,,,,,,,A,Y,,saheli
YS-N24/68-6800035/2022,25,,ADITA,,,YS-N24/70-6800035/2022,ADITA,35002,,,,,,,,A,Y,,saheli
YS-N24/68-6800038/2022,25,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/68-6800040/2022,25,,ADITA,,,YS-N24/70-6800040/2022,ADITA,35001,,,,,,,,A,Y,,saheli
YS-N24/68-6800041/2022,25,,ADITA,,,YS-N24/70-6800041/2022,ADITA,35001,,,,,,,,A,Y,,saheli
YS-N24/68-6800042/2022,25,,ADITA,,,YS-N24/70-6800042/2022,ADITA,35001,,,,,,,,A,Y,,cic
YS-N24/68-6800044/2022,25,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/68-6800045/2022,23,,ADFAS,,,YS-N24/70-6800045/2022,ADFAS,33001,,,,,,,,A,Y,,saheli
YS-N24/68-5500352/2022,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/68-4300566/2022,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/68-6600067/2022,35,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/68-6600056/2022,35,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/68-6800048/2022,25,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/68-6800049/2022,25,,ADITA,,,YS-N24/70-6800049/2022,ADITA,35002,,,,,,,,A,Y,,saheli
YS-N24/68-6800050/2022,23,,ADFAS,,,YS-N24/70-6800050/2022,ADFAS,33001,,,,,,,,A,Y,,saheli
YS-N24/68-6800051/2022,25,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/68-6800052/2022,25,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/68-6300009/2022,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/68-6800053/2022,25,,ADITA,,,YS-N24/70-6800053/2022,ADITA,35002,,,,,,,,A,Y,,saheli
YS-N24/68-6800054/2022,25,,ADITA,,,YS-N24/70-6800054/2022,ADITA,35001,,,,,,,,A,Y,,saheli
YS-N24/68-6600091/2022,35,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/68-6800057/2022,25,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/68-6800058/2022,25,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/68-6600035/2022,35,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/68-6800059/2022,25,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/68-6800060/2022,25,,ADITA,,,YS-N24/70-6800060/2022,ADITA,35001,,,,,,,,A,Y,,cic
YS-N24/68-6800061/2022,25,,ADITA,,,YS-N24/70-6800061/2022,ADITA,35001,,,,,,,,A,Y,,saheli
YS-N24/68-6800062/2022,25,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/68-6800063/2022,25,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/68-6600058/2022,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/68-6600050/2022,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/68-4700596/2022,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/68-6300264/2022,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/68-6200017/2022,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/68-6800064/2022,25,,ADITA,,,YS-N24/70-6800064/2022,ADITA,35003,,,,,,,,A,Y,,RAKHI DAS
YS-N24/68-6800065/2022,25,,ADITA,,,YS-N24/70-6800065/2022,ADITA,35004,,,,,,,,A,Y,,cic
YS-N24/68-6800066/2022,25,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/68-6800067/2022,25,,ADITA,,,YS-N24/70-6800067/2022,ADITA,35003,,,,,,,,A,Y,,saheli
YS-N24/68-6800068/2022,25,,ADITA,,,YS-N24/70-6800068/2022,ADITA,35003,,,,,,,,A,Y,,saheli
YS-N24/68-6800069/2022,25,,ADITA,,,YS-N24/70-6800069/2022,ADITA,35002,,,,,,,,A,Y,,saheli
YS-N24/68-6300086/2022,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/68-6300091/2022,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/68-6300085/2022,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/68-6800070/2022,25,,ADITA,,,YS-N24/70-6800070/2022,ADITA,35002,,,,,,,,A,Y,,cic
YS-N24/68-6800071/2022,25,,ADITA,,,YS-N24/70-6800071/2022,ADITA,35002,,,,,,,,A,Y,,cic
YS-N24/68-6600022/2022,33,,ADFAS,,,YS-N24/70-6600022/2022,ADFAS,43001,,,,,,,,A,Y,,cic
YS-N24/68-6800072/2022,23,,ADFAS,,,YS-N24/70-6800072/2022,ADFAS,33001,,,,,,,,A,Y,,saheli
YS-N24/68-6800073/2022,25,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/68-6800074/2022,25,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/68-6800075/2022,23,,ADFAS,,,YS-N24/70-6800075/2022,ADFAS,33001,,,,,,,,A,Y,,saheli
YS-N24/68-6800077/2022,25,,ADITA,,,YS-N24/70-6800077/2022,ADITA,35001,,,,,,,,A,Y,,saheli
YS-N24/68-6800078/2022,25,,ADITA,,,YS-N24/70-6800078/2022,ADITA,35001,,,,,,,,A,Y,,cic
YS-N24/68-6800079/2022,25,,ADITA,,,YS-N24/70-6800079/2022,ADITA,35001,,,,,,,,A,Y,,saheli
YS-N24/68-6800080/2022,25,,ADITA,,,YS-N24/70-6800080/2022,ADITA,35001,,,,,,,,A,Y,,saheli
YS-N24/68-6300284/2022,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/68-6300020/2022,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/68-6300047/2022,43,,,,,,,,,,,,,,,A,N,,cic
YS-N24/68-6800084/2022,23,,ADFAS,,,,,,,,,,,,,A,Y,,cic
YS-N24/68-6800085/2022,25,,ADITA,,,YS-N24/70-6800085/2022,ADITA,35002,,,,,,,,A,Y,,cic
YS-N24/68-6800086/2022,25,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/68-6800087/2022,25,,ADITA,,,YS-N24/70-6800087/2022,ADITA,35004,,,,,,,,A,Y,,saheli
YS-N24/68-6800088/2022,25,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/68-6600071/2022,33,,ADFAS,,,,,,,,,,,,,A,Y,,cic
YS-N24/68-6300101/2022,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/68-6300390/2022,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/68-6800090/2022,25,,ADITA,,,YS-N24/70-6800090/2022,ADITA,35004,,,,,,,,A,Y,,saheli
YS-N24/68-6800091/2022,25,,ADITA,,,YS-N24/70-6800091/2022,ADITA,35003,,,,,,,,A,Y,,saheli
YS-N24/68-6300207/2022,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/68-6300138/2022,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/68-6300112/2022,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/68-6800092/2022,25,,ADITA,,,YS-N24/70-6800092/2022,ADITA,35002,,,,,,,,A,Y,,RAKHI DAS
YS-N24/68-6600090/2022,35,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/68-6300220/2022,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/68-6300113/2022,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/68-6800094/2022,25,,ADITA,,,YS-N24/70-6800094/2022,ADITA,35003,,,,,,,,A,Y,,saheli
YS-N24/68-6300049/2022,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/68-6800095/2022,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/68-6800096/2022,25,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/68-6800101/2022,23,,ADFAS,,,YS-N24/70-6800101/2022,ADFAS,33001,,,,,,,,A,Y,,saheli
YS-N24/68-6800102/2022,25,,ADITA,,,YS-N24/70-6800102/2022,ADITA,35004,,,,,,,,A,Y,,saheli
YS-N24/68-6800104/2022,25,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/68-6800105/2022,25,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/68-6800106/2022,25,,ADITA,,,YS-N24/70-6800106/2022,ADITA,35002,,,,,,,,A,Y,,cic
YS-N24/68-6800107/2022,23,,ADFAS,,,YS-N24/70-6800107/2022,ADFAS,33001,,,,,,,,A,Y,,saheli
YS-N24/68-6800110/2022,23,,ADFAS,,,YS-N24/70-6800110/2022,ADFAS,33001,,,,,,,,A,Y,,saheli
YS-N24/68-6800111/2022,25,,ADITA,,,YS-N24/70-6800111/2022,ADITA,35004,,,,,,,,A,Y,,saheli
YS-N24/68-6800113/2022,25,,ADITA,,,YS-N24/70-6800113/2022,ADITA,35002,,,,,,,,A,Y,,saheli
YS-N24/68-6800114/2022,25,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/68-6800115/2022,25,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/68-6800116/2022,25,,ADITA,,,YS-N24/70-6800116/2022,ADITA,35003,,,,,,,,A,Y,,saheli
YS-N24/68-6800117/2022,25,,ADITA,,,YS-N24/70-6800117/2022,ADITA,35003,,,,,,,,A,Y,,saheli
YS-N24/68-6800118/2022,23,,ADFAS,,,,,,,,,,,,,A,Y,,cic
YS-N24/68-6800120/2022,25,,ADITA,,,YS-N24/70-6800120/2022,ADITA,35004,,,,,,,,A,Y,,saheli
YS-N24/68-6800121/2022,23,,ADFAS,,,,,,,,,,,,,A,Y,,cic
YS-N24/68-6800122/2022,23,,ADFAS,,,,,,,,,,,,,A,Y,,cic
YS-N24/68-6800123/2022,25,,ADITA,,,YS-N24/70-6800123/2022,ADITA,35004,,,,,,,,A,Y,,saheli
YS-N24/68-6300276/2022,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/68-6800127/2022,25,,ADITA,,,YS-N24/70-6800127/2022,ADITA,35004,,,,,,,,A,Y,,saheli
YS-N24/68-6800129/2022,25,,ADITA,,,YS-N24/70-6800129/2022,ADITA,35002,,,,,,,,A,Y,,saheli
YS-N24/68-6300096/2022,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/68-6800130/2022,25,,ADITA,,,YS-N24/70-6800130/2022,ADITA,35003,,,,,,,,A,Y,,saheli
YS-N24/68-5600288/2022,35,,ADITA,,,YS-N24/70-5600288/2022,ADITA,45001,,,,,,,,A,Y,,saheli
YS-N24/68-6800135/2022,25,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/68-6800137/2022,25,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/68-6800138/2022,25,,ADITA,,,YS-N24/70-6800138/2022,ADITA,35004,,,,,,,,A,Y,,saheli
YS-N24/68-6800140/2022,23,,ADFAS,,,YS-N24/70-6800140/2022,ADFAS,33001,,,,,,,,A,Y,,saheli
YS-N24/68-6800143/2022,25,,ADITA,,,YS-N24/70-6800143/2022,ADITA,35001,,,,,,,,A,Y,,cic
YS-N24/68-6800146/2022,25,,ADITA,,,YS-N24/70-6800146/2022,ADITA,35003,,,,,,,,A,Y,,saheli
YS-N24/68-6800147/2022,25,,ADITA,,,YS-N24/70-6800147/2022,ADITA,35004,,,,,,,,A,Y,,saheli
YS-N24/68-6800149/2022,25,,ADITA,,,YS-N24/70-6800149/2022,ADITA,35003,,,,,,,,A,Y,,saheli
YS-N24/68-6800150/2022,25,,ADITA,,,YS-N24/70-6800150/2022,ADITA,35003,,,,,,,,A,Y,,saheli
YS-N24/68-6800152/2022,25,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/68-6800154/2022,25,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/68-6800155/2022,25,,ADITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/68-6300234/2022,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/68-6300268/2022,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/68-6300111/2022,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/68-6300239/2022,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/68-6800158/2022,25,,ADITA,,,YS-N24/70-6800158/2022,ADITA,35004,,,,,,,,A,Y,,saheli
YS-N24/68-6800159/2022,25,,ADITA,,,YS-N24/70-6800159/2022,ADITA,35004,,,,,,,,A,Y,,saheli
YS-N24/68-6800160/2022,23,,ADFAS,,,,,,,,,,,,,A,Y,,cic
YS-N24/68-6800161/2022,25,,ADITA,,,YS-N24/70-6800161/2022,ADITA,35002,,,,,,,,A,Y,,cic
