reg_no,admission,admn_recpt,inst_1_due,inst_1_dt,i_1_recpt,inst_2_due,inst_2_dt,i_2_recpt,inst_3_due,inst_3_dt,i_3_recpt,inst_4_due,inst_4_dt,i_4_recpt,inst_5_due,inst_5_dt,i_5_recpt,inst_6_due,inst_6_dt,i_6_recpt,inst_7_due,inst_7_dt,i_7_recpt,inst_8_due,inst_8_dt,i_8_recpt,session,ses_half,Centre_Id,sem_payabl,sem_paypart,USER
YS-N24/77-7500076/2024,06/01/2024,33.0,10/02/2024,03/02/2024,126.0,10/03/2024,06/03/2024,355.0,10/04/2024,03/04/2024,739.0,10/05/2024,08/05/2024,1277.0,10/06/2024,05/06/2024,1655.0,,,,,,,,,,77,A,N24,3000.0,500.0,toyeba
YS-N24/77-7500087/2024,06/01/2024,34.0,10/02/2024,10/02/2024,216.0,10/03/2024,06/03/2024,362.0,10/04/2024,03/04/2024,738.0,10/05/2024,08/05/2024,1284.0,10/06/2024,12/06/2024,1855.0,,,,,,,,,,77,A,N24,3000.0,500.0,cic
YS-N24/77-7500034/2024,06/01/2024,35.0,10/02/2024,10/02/2024,217.0,10/03/2024,16/03/2024,557.0,10/04/2024,10/09/2024,2123.0,10/05/2024,10/09/2024,2123.0,10/06/2024,10/09/2024,2123.0,,,,,,,,,,77,A,N24,3000.0,500.0,cic
YS-N24/77-7300240/2024,06/01/2024,36.0,10/02/2024,12/02/2024,237.0,10/03/2024,11/03/2024,463.0,10/04/2024,06/04/2024,820.0,10/05/2024,11/05/2024,1437.0,10/06/2024,15/06/2024,1919.0,,,,,,,,,,77,A,N24,3000.0,500.0,cic
YS-N24/77-7500067/2024,06/01/2024,37.0,10/02/2024,07/02/2024,164.0,10/03/2024,06/03/2024,361.0,10/04/2024,13/04/2024,998.0,10/05/2024,15/05/2024,1519.0,10/06/2024,05/06/2024,1654.0,,,,,,,,,,77,A,N24,3000.0,500.0,toyeba
YS-N24/77-7500104/2024,06/01/2024,38.0,10/02/2024,07/02/2024,165.0,10/03/2024,06/03/2024,359.0,10/04/2024,09/04/2024,906.0,10/05/2024,10/05/2024,1387.0,10/06/2024,10/06/2024,1762.0,,,,,,,,,,77,A,N24,3000.0,500.0,saheli
YS-N24/77-7500060/2024,08/01/2024,39.0,10/02/2024,16/03/2024,553.0,10/03/2024,16/03/2024,553.0,10/04/2024,23/05/2024,1581.0,10/05/2024,23/05/2024,1581.0,10/06/2024,18/07/2024,2078.0,,,,,,,,,,77,A,N24,3000.0,500.0,RAKHI DAS
YS-N24/77-7500044/2024,08/01/2024,40.0,10/02/2024,12/02/2024,223.0,10/03/2024,18/03/2024,569.0,10/04/2024,08/04/2024,834.0,10/05/2024,16/05/2024,1521.0,10/06/2024,08/07/2024,2024.0,,,,,,,,,,77,A,N24,3000.0,500.0,saheli
YS-N24/77-7500054/2024,08/01/2024,41.0,10/02/2024,26/02/2024,296.0,10/03/2024,07/03/2024,365.0,10/04/2024,18/04/2024,1063.0,10/05/2024,09/05/2024,1294.0,10/06/2024,10/06/2024,1764.0,,,,,,,,,,77,A,N24,3000.0,500.0,RAKHI DAS
YS-N24/77-7500052/2024,08/01/2024,42.0,10/02/2024,22/02/2024,284.0,10/03/2024,11/03/2024,440.0,10/04/2024,15/04/2024,1003.0,10/05/2024,20/05/2024,1565.0,10/06/2024,13/06/2024,1868.0,,,,,,,,,,77,A,N24,3000.0,500.0,RAKHI DAS
YS-N24/77-7500055/2024,08/01/2024,43.0,10/02/2024,12/02/2024,226.0,10/03/2024,07/03/2024,363.0,10/04/2024,08/04/2024,828.0,10/05/2024,06/05/2024,1189.0,10/06/2024,06/06/2024,1656.0,,,,,,,,,,77,A,N24,3000.0,500.0,RAKHI DAS
YS-N24/77-7500056/2024,08/01/2024,44.0,10/02/2024,12/02/2024,225.0,10/03/2024,07/03/2024,364.0,10/04/2024,04/04/2024,750.0,10/05/2024,06/05/2024,1188.0,10/06/2024,06/06/2024,1657.0,,,,,,,,,,77,A,N24,3000.0,500.0,RAKHI DAS
YS-N24/77-7300408/2024,08/01/2024,45.0,10/02/2024,12/02/2024,232.0,10/03/2024,11/03/2024,443.0,10/04/2024,10/04/2024,949.0,10/05/2024,11/05/2024,1410.0,10/06/2024,15/06/2024,1907.0,,,,,,,,,,77,A,N24,3000.0,500.0,cic
YS-N24/77-7300012/2024,08/01/2024,46.0,10/02/2024,12/02/2024,228.0,10/03/2024,11/03/2024,439.0,10/04/2024,10/04/2024,956.0,10/05/2024,08/05/2024,1270.0,10/06/2024,12/06/2024,1852.0,,,,,,,,,,77,A,N24,3000.0,500.0,toyeba
YS-N24/77-7300112/2024,08/01/2024,47.0,10/02/2024,06/02/2024,142.0,10/03/2024,07/03/2024,374.0,10/04/2024,06/04/2024,804.0,10/05/2024,15/05/2024,1509.0,10/06/2024,08/06/2024,1741.0,,,,,,,,,,77,A,N24,3000.0,500.0,cic
YS-N24/77-7300095/2024,08/01/2024,48.0,10/02/2024,08/02/2024,174.0,10/03/2024,11/05/2024,1409.0,10/04/2024,11/05/2024,1409.0,10/05/2024,06/07/2024,2022.0,10/06/2024,06/07/2024,2022.0,,,,,,,,,,77,A,N24,3000.0,500.0,toyeba
YS-N24/77-7500023/2024,08/01/2024,49.0,10/02/2024,05/02/2024,133.0,10/03/2024,07/03/2024,373.0,10/04/2024,08/04/2024,852.0,10/05/2024,06/05/2024,1196.0,10/06/2024,05/06/2024,1639.0,,,,,,,,,,77,A,N24,3000.0,500.0,toyeba
YS-N24/77-7500065/2024,08/01/2024,50.0,10/02/2024,08/02/2024,180.0,10/03/2024,18/03/2024,579.0,10/04/2024,15/04/2024,1010.0,10/05/2024,13/05/2024,1462.0,10/06/2024,20/06/2024,1936.0,,,,,,,,,,77,A,N24,3000.0,500.0,toyeba
YS-N24/77-7500035/2024,08/01/2024,51.0,10/02/2024,08/02/2024,179.0,10/03/2024,08/08/2024,2102.0,10/04/2024,08/08/2024,2102.0,10/05/2024,08/08/2024,2102.0,10/06/2024,12/09/2024,2127.0,,,,,,,,,,77,A,N24,3000.0,500.0,toyeba
YS-N24/77-7300411/2024,08/01/2024,52.0,10/02/2024,26/02/2024,299.0,10/03/2024,14/03/2024,510.0,10/04/2024,06/04/2024,806.0,10/05/2024,18/05/2024,1559.0,10/06/2024,22/06/2024,1959.0,,,,,,,,,,77,A,N24,3000.0,500.0,saheli
YS-N24/77-7500091/2024,08/01/2024,53.0,10/02/2024,08/02/2024,183.0,10/03/2024,11/03/2024,458.0,10/04/2024,08/04/2024,837.0,10/05/2024,09/05/2024,1309.0,10/06/2024,06/06/2024,1670.0,,,,,,,,,,77,A,N24,3000.0,500.0,toyeba
YS-N24/77-7300009/2024,08/01/2024,54.0,10/02/2024,08/01/2024,55.0,10/03/2024,08/01/2024,55.0,10/04/2024,08/01/2024,55.0,10/05/2024,08/01/2024,55.0,10/06/2024,08/01/2024,55.0,,,,,,,,,,77,A,N24,3000.0,500.0,saheli
YS-N24/77-7500066/2024,08/01/2024,56.0,10/02/2024,12/02/2024,234.0,10/03/2024,14/03/2024,509.0,10/04/2024,15/04/2024,1018.0,10/05/2024,06/05/2024,1203.0,10/06/2024,13/06/2024,1878.0,,,,,,,,,,77,A,N24,3000.0,500.0,cic
YS-N24/77-7500116/2024,08/01/2024,57.0,10/02/2024,08/02/2024,184.0,10/03/2024,07/03/2024,384.0,10/04/2024,08/04/2024,885.0,10/05/2024,09/05/2024,1304.0,10/06/2024,10/06/2024,1793.0,,,,,,,,,,77,A,N24,3000.0,500.0,cic
YS-N24/77-7300253/2024,08/01/2024,58.0,10/02/2024,06/02/2024,147.0,10/03/2024,08/03/2024,406.0,10/04/2024,08/04/2024,881.0,10/05/2024,13/05/2024,1476.0,10/06/2024,03/06/2024,1612.0,,,,,,,,,,77,A,N24,3000.0,500.0,cic
YS-N24/77-7500009/2024,08/01/2024,59.0,10/02/2024,07/02/2024,157.0,10/03/2024,06/03/2024,351.0,10/04/2024,03/04/2024,736.0,10/05/2024,15/05/2024,1512.0,10/06/2024,12/06/2024,1862.0,,,,,,,,,,77,A,N24,3000.0,500.0,cic
YS-N24/77-7500026/2024,08/01/2024,60.0,10/02/2024,12/02/2024,235.0,10/03/2024,06/03/2024,352.0,10/04/2024,03/04/2024,747.0,10/05/2024,08/05/2024,1285.0,10/06/2024,05/06/2024,1646.0,,,,,,,,,,77,A,N24,3000.0,500.0,toyeba
YS-N24/77-7300223/2024,09/01/2024,61.0,10/02/2024,09/02/2024,186.0,10/03/2024,08/03/2024,391.0,10/04/2024,04/04/2024,757.0,10/05/2024,13/05/2024,1452.0,10/06/2024,06/06/2024,1675.0,,,,,,,,,,77,A,N24,3000.0,500.0,cic
YS-N24/77-7500093/2024,09/01/2024,62.0,10/02/2024,16/02/2024,256.0,10/03/2024,20/02/2024,270.0,10/04/2024,11/05/2024,1434.0,10/05/2024,11/05/2024,1434.0,10/06/2024,05/06/2024,1653.0,,,,,,,,,,77,A,N24,3000.0,500.0,toyeba
YS-N24/77-7500012/2024,09/01/2024,63.0,10/02/2024,08/02/2024,168.0,10/03/2024,08/04/2024,836.0,10/04/2024,08/04/2024,836.0,10/05/2024,09/05/2024,1301.0,10/06/2024,10/06/2024,1765.0,,,,,,,,,,77,A,N24,3000.0,500.0,RAKHI DAS
YS-N24/77-7300330/2024,10/01/2024,64.0,10/02/2024,10/02/2024,211.0,10/03/2024,06/03/2024,349.0,10/04/2024,29/04/2024,1146.0,10/05/2024,30/05/2024,1599.0,10/06/2024,29/08/2024,2114.0,,,,,,,,,,77,A,N24,3000.0,500.0,toyeba
YS-N24/77-7300064/2024,10/01/2024,65.0,10/02/2024,12/03/2024,468.0,10/03/2024,12/03/2024,468.0,10/04/2024,06/05/2024,1202.0,10/05/2024,06/05/2024,1202.0,10/06/2024,08/07/2024,2028.0,,,,,,,,,,77,A,N24,3000.0,500.0,toyeba
YS-N24/77-7300314/2024,10/01/2024,66.0,10/02/2024,10/02/2024,210.0,10/03/2024,09/03/2024,424.0,10/04/2024,08/04/2024,848.0,10/05/2024,13/05/2024,1449.0,10/06/2024,24/06/2024,1966.0,,,,,,,,,,77,A,N24,3000.0,500.0,toyeba
YS-N24/77-7300282/2024,10/01/2024,67.0,10/02/2024,06/02/2024,143.0,10/03/2024,09/03/2024,423.0,10/04/2024,09/04/2024,923.0,10/05/2024,07/05/2024,1261.0,10/06/2024,08/06/2024,1744.0,,,,,,,,,,77,A,N24,3000.0,500.0,toyeba
YS-N24/77-7300010/2024,10/01/2024,68.0,10/02/2024,08/02/2024,169.0,10/03/2024,11/03/2024,442.0,10/04/2024,06/04/2024,805.0,10/05/2024,08/05/2024,1269.0,10/06/2024,10/06/2024,1802.0,,,,,,,,,,77,A,N24,3000.0,500.0,cic
YS-N24/77-7300310/2024,10/01/2024,69.0,10/02/2024,06/02/2024,144.0,10/03/2024,05/03/2024,341.0,10/04/2024,03/04/2024,735.0,10/05/2024,06/05/2024,1216.0,10/06/2024,05/06/2024,1642.0,,,,,,,,,,77,A,N24,3000.0,500.0,LNG
YS-N24/77-7300177/2024,10/01/2024,70.0,10/02/2024,16/02/2024,255.0,10/03/2024,14/03/2024,515.0,10/04/2024,14/03/2024,515.0,10/05/2024,08/06/2024,1742.0,10/06/2024,08/06/2024,1742.0,,,,,,,,,,77,A,N24,3000.0,500.0,toyeba
YS-N24/77-7500027/2024,10/01/2024,71.0,10/02/2024,10/02/2024,215.0,10/03/2024,09/03/2024,425.0,10/04/2024,06/04/2024,815.0,10/05/2024,11/05/2024,1436.0,10/06/2024,15/06/2024,1917.0,,,,,,,,,,77,A,N24,3000.0,500.0,cic
YS-N24/77-7300329/2024,10/01/2024,72.0,10/02/2024,06/02/2024,154.0,10/03/2024,15/03/2024,544.0,10/04/2024,02/04/2024,723.0,10/05/2024,07/05/2024,1252.0,10/06/2024,11/06/2024,1847.0,,,,,,,,,,77,A,N24,3000.0,500.0,cic
YS-N24/77-7500097/2024,10/01/2024,73.0,10/02/2024,21/02/2024,281.0,10/03/2024,09/03/2024,435.0,10/04/2024,20/04/2024,1100.0,10/05/2024,25/05/2024,1591.0,10/06/2024,26/06/2024,1981.0,,,,,,,,,,77,A,N24,3000.0,500.0,toyeba
YS-N24/77-7300210/2024,10/01/2024,74.0,10/02/2024,11/03/2024,447.0,10/03/2024,15/03/2024,545.0,10/04/2024,18/05/2024,1556.0,10/05/2024,18/05/2024,1557.0,10/06/2024,13/06/2024,1879.0,,,,,,,,,,77,A,N24,3000.0,500.0,cic
YS-N24/77-7500071/2024,10/01/2024,75.0,10/02/2024,21/02/2024,280.0,10/03/2024,18/05/2024,1563.0,10/04/2024,18/05/2024,1563.0,10/05/2024,18/05/2024,1563.0,10/06/2024,07/08/2024,2099.0,,,,,,,,,,77,A,N24,3000.0,500.0,LNG
YS-N24/77-7500063/2024,10/01/2024,76.0,10/02/2024,24/02/2024,291.0,10/03/2024,23/03/2024,648.0,10/04/2024,08/05/2024,1279.0,10/05/2024,18/05/2024,1562.0,10/06/2024,08/06/2024,1760.0,,,,,,,,,,77,A,N24,3000.0,500.0,cic
YS-N24/77-7500025/2024,11/01/2024,77.0,10/02/2024,05/02/2024,128.0,10/03/2024,07/03/2024,366.0,10/04/2024,01/04/2024,700.0,10/05/2024,02/05/2024,1158.0,10/06/2024,03/06/2024,1603.0,,,,,,,,,,77,A,N24,3000.0,500.0,cic
YS-N24/77-7500008/2024,11/01/2024,78.0,10/02/2024,29/02/2024,310.0,10/03/2024,18/04/2024,1065.0,10/04/2024,16/05/2024,1522.0,10/05/2024,27/06/2024,1982.0,10/06/2024,27/06/2024,1982.0,,,,,,,,,,77,A,N24,3000.0,500.0,saheli
YS-N24/77-7500003/2024,11/01/2024,79.0,10/02/2024,15/02/2024,244.0,10/03/2024,14/03/2024,499.0,10/04/2024,09/05/2024,1295.0,10/05/2024,16/05/2024,1524.0,10/06/2024,04/07/2024,2006.0,,,,,,,,,,77,A,N24,3000.0,500.0,saheli
YS-N24/77-7300144/2024,11/01/2024,80.0,10/02/2024,13/02/2024,238.0,10/03/2024,15/03/2024,521.0,10/04/2024,20/05/2024,1566.0,10/05/2024,20/05/2024,1566.0,10/06/2024,20/06/2024,1935.0,,,,,,,,,,77,A,N24,3000.0,500.0,cic
YS-N24/77-7300413/2024,11/01/2024,81.0,10/02/2024,26/02/2024,294.0,10/03/2024,14/03/2024,500.0,10/04/2024,03/04/2024,730.0,10/05/2024,15/05/2024,1507.0,10/06/2024,05/06/2024,1647.0,,,,,,,,,,77,A,N24,3000.0,500.0,toyeba
YS-N24/77-7300375/2024,11/01/2024,82.0,10/02/2024,08/02/2024,170.0,10/03/2024,18/03/2024,571.0,10/04/2024,08/05/2024,1273.0,10/05/2024,08/05/2024,1273.0,10/06/2024,22/06/2024,1961.0,,,,,,,,,,77,A,N24,3000.0,500.0,saheli
YS-N24/77-7300376/2024,11/01/2024,83.0,10/02/2024,18/03/2024,570.0,10/03/2024,18/03/2024,570.0,10/04/2024,17/04/2024,1057.0,10/05/2024,26/06/2024,1978.0,10/06/2024,26/06/2024,1978.0,,,,,,,,,,77,A,N24,3000.0,500.0,toyeba
YS-N24/77-7300362/2024,11/01/2024,84.0,10/02/2024,19/02/2024,263.0,10/03/2024,18/03/2024,572.0,10/04/2024,06/04/2024,801.0,10/05/2024,11/05/2024,1411.0,10/06/2024,22/06/2024,1958.0,,,,,,,,,,77,A,N24,3000.0,500.0,RAKHI DAS
YS-N24/77-7300234/2024,13/01/2024,85.0,10/02/2024,13/03/2024,477.0,10/03/2024,28/03/2024,671.0,10/04/2024,28/03/2024,671.0,10/05/2024,13/05/2024,1446.0,10/06/2024,24/06/2024,1967.0,,,,,,,,,,77,A,N24,3000.0,500.0,toyeba
YS-N24/77-5500142/2024,13/01/2024,86.0,10/02/2024,10/02/2024,212.0,10/03/2024,13/03/2024,476.0,10/04/2024,08/04/2024,858.0,10/05/2024,13/05/2024,1448.0,10/06/2024,10/06/2024,1781.0,,,,,,,,,,77,A,N24,3000.0,500.0,cic
YS-N24/77-7500019/2024,13/01/2024,87.0,10/02/2024,07/02/2024,159.0,10/03/2024,13/03/2024,486.0,10/04/2024,13/04/2024,996.0,10/05/2024,22/05/2024,1578.0,10/06/2024,,,,,,,,,,,,77,A,N24,3000.0,500.0,cic
YS-N24/77-7500075/2024,13/01/2024,88.0,10/02/2024,17/02/2024,259.0,10/03/2024,09/03/2024,428.0,10/04/2024,06/04/2024,807.0,10/05/2024,11/05/2024,1429.0,10/06/2024,15/06/2024,1913.0,,,,,,,,,,77,A,N24,3000.0,500.0,cic
YS-N24/77-7300150/2024,13/01/2024,89.0,10/02/2024,09/02/2024,193.0,10/03/2024,15/03/2024,541.0,10/04/2024,10/04/2024,960.0,10/05/2024,14/05/2024,1495.0,10/06/2024,10/06/2024,1792.0,,,,,,,,,,77,A,N24,3000.0,500.0,cic
YS-N24/77-7300189/2024,13/01/2024,90.0,10/02/2024,26/02/2024,300.0,10/03/2024,11/03/2024,459.0,10/04/2024,08/04/2024,889.0,10/05/2024,10/06/2024,1814.0,10/06/2024,10/06/2024,1814.0,,,,,,,,,,77,A,N24,3000.0,500.0,cic
YS-N24/77-7300190/2024,13/01/2024,91.0,10/02/2024,12/02/2024,236.0,10/03/2024,06/03/2024,357.0,10/04/2024,08/04/2024,888.0,10/05/2024,13/05/2024,1485.0,10/06/2024,10/06/2024,1811.0,,,,,,,,,,77,A,N24,3000.0,500.0,cic
YS-N24/77-7300047/2024,15/01/2024,92.0,10/02/2024,12/02/2024,224.0,10/03/2024,11/03/2024,446.0,10/04/2024,13/04/2024,992.0,10/05/2024,15/05/2024,1506.0,10/06/2024,26/06/2024,1980.0,,,,,,,,,,77,A,N24,3000.0,500.0,toyeba
YS-N24/77-7500029/2024,15/01/2024,93.0,10/02/2024,19/02/2024,264.0,10/03/2024,18/03/2024,566.0,10/04/2024,08/04/2024,833.0,10/05/2024,16/05/2024,1520.0,10/06/2024,13/06/2024,1867.0,,,,,,,,,,77,A,N24,3000.0,500.0,RAKHI DAS
