reg_no,admission,admn_recpt,inst_1_due,inst_1_dt,i_1_recpt,inst_2_due,inst_2_dt,i_2_recpt,inst_3_due,inst_3_dt,i_3_recpt,inst_4_due,inst_4_dt,i_4_recpt,inst_5_due,inst_5_dt,i_5_recpt,inst_6_due,inst_6_dt,i_6_recpt,inst_7_due,inst_7_dt,i_7_recpt,inst_8_due,inst_8_dt,i_8_recpt,session,ses_half,Centre_Id,sem_payabl,sem_paypart,USER
YS-N24/14-1400013/2006,07/12/2005,13.0,10/01/2006,19/01/2006,978.0,10/02/2006,11/02/2006,1635.0,10/03/2006,15/03/2006,2534.0,10/04/2006,10/04/2006,3238.0,10/05/2006,06/05/2006,3670.0,,,0.0,,,0.0,,,0.0,14,A,N24,2400.0,0.0,UNKNOWN
YS-N24/14-1400014/2006,07/12/2005,14.0,10/01/2006,09/01/2006,439.0,10/02/2006,07/02/2006,1355.0,10/03/2006,07/03/2006,2175.0,10/04/2006,08/04/2006,3044.0,10/05/2006,10/05/2006,4029.0,,,0.0,,,0.0,,,0.0,14,A,N24,2400.0,0.0,UNKNOWN
YS-N24/14-1400015/2006,07/12/2005,15.0,10/01/2006,19/01/2006,943.0,10/02/2006,06/03/2006,2070.0,10/03/2006,10/03/2006,2419.0,10/04/2006,05/05/2006,3583.0,10/05/2006,05/05/2006,3583.0,,,0.0,,,0.0,,,0.0,14,A,N24,2400.0,0.0,UNKNOWN
YS-N24/14-1400016/2006,07/12/2005,16.0,10/01/2006,13/01/2006,772.0,10/02/2006,07/02/2006,1354.0,10/03/2006,09/03/2006,2347.0,10/04/2006,08/04/2006,3058.0,10/05/2006,06/05/2006,3667.0,,,0.0,,,0.0,,,0.0,14,A,N24,2400.0,0.0,UNKNOWN
YS-N24/14-1400017/2006,07/12/2005,17.0,10/01/2006,18/01/2006,916.0,10/02/2006,11/02/2006,1621.0,10/03/2006,07/03/2006,2171.0,10/04/2006,06/04/2006,2871.0,10/05/2006,09/05/2006,3905.0,,,0.0,,,0.0,,,0.0,14,A,N24,2400.0,0.0,UNKNOWN
YS-N24/14-1400018/2006,07/12/2005,18.0,10/01/2006,13/01/2006,756.0,10/02/2006,06/02/2006,1240.0,10/03/2006,06/03/2006,2081.0,10/04/2006,07/04/2006,2945.0,10/05/2006,03/05/2006,3472.0,,,0.0,,,0.0,,,0.0,14,A,N24,2400.0,0.0,UNKNOWN
YS-N24/14-1400019/2006,07/12/2005,19.0,10/01/2006,11/02/2006,1633.0,10/02/2006,11/02/2006,1633.0,10/03/2006,16/03/2006,2549.0,10/04/2006,18/04/2006,3372.0,10/05/2006,06/05/2006,3666.0,,,0.0,,,0.0,,,0.0,14,A,N24,2400.0,0.0,UNKNOWN
YS-N24/14-1400020/2006,07/12/2005,20.0,10/01/2006,19/01/2006,947.0,10/02/2006,11/02/2006,1620.0,10/03/2006,11/03/2006,2501.0,10/04/2006,10/04/2006,3241.0,10/05/2006,10/05/2006,4035.0,,,0.0,,,0.0,,,0.0,14,A,N24,2400.0,0.0,UNKNOWN
YS-N24/14-1400021/2006,07/12/2005,21.0,10/01/2006,06/01/2006,401.0,10/02/2006,08/02/2006,1526.0,10/03/2006,10/03/2006,2445.0,10/04/2006,10/04/2006,3228.0,10/05/2006,10/05/2006,3954.0,,,0.0,,,0.0,,,0.0,14,A,N24,2400.0,0.0,UNKNOWN
YS-N24/14-1400022/2006,07/12/2005,22.0,10/01/2006,08/02/2006,1525.0,10/02/2006,08/02/2006,1525.0,10/03/2006,03/03/2006,1956.0,10/04/2006,10/04/2006,3227.0,10/05/2006,05/05/2006,3551.0,,,0.0,,,0.0,,,0.0,14,A,N24,2400.0,0.0,UNKNOWN
YS-N24/14-1400023/2006,07/12/2005,23.0,10/01/2006,11/02/2006,1576.0,10/02/2006,11/02/2006,1576.0,10/03/2006,08/03/2006,2275.0,10/04/2006,10/05/2006,4036.0,10/05/2006,10/05/2006,4036.0,,,0.0,,,0.0,,,0.0,14,A,N24,2400.0,0.0,UNKNOWN
YS-N24/14-1400024/2006,07/12/2005,24.0,10/01/2006,09/01/2006,438.0,10/02/2006,08/02/2006,1544.0,10/03/2006,06/03/2006,2106.0,10/04/2006,07/04/2006,2982.0,10/05/2006,05/05/2006,3603.0,,,0.0,,,0.0,,,0.0,14,A,N24,2400.0,0.0,UNKNOWN
YS-N24/14-1400025/2006,07/12/2005,25.0,10/01/2006,11/01/2006,477.0,10/02/2006,11/02/2006,1624.0,10/03/2006,04/03/2006,1994.0,10/04/2006,13/04/2006,3324.0,10/05/2006,04/05/2006,3525.0,,,0.0,,,0.0,,,0.0,14,A,N24,2400.0,0.0,UNKNOWN
YS-N24/14-1400026/2006,07/12/2005,26.0,10/01/2006,11/01/2006,484.0,10/02/2006,15/02/2006,1748.0,10/03/2006,03/03/2006,1959.0,10/04/2006,07/04/2006,2986.0,10/05/2006,08/05/2006,3821.0,,,0.0,,,0.0,,,0.0,14,A,N24,2400.0,0.0,UNKNOWN
YS-N24/14-1400027/2006,07/12/2005,27.0,10/01/2006,13/03/2006,2524.0,10/02/2006,20/03/2006,2590.0,10/03/2006,20/03/2006,2590.0,10/04/2006,22/05/2006,4156.0,10/05/2006,22/05/2006,4156.0,,,0.0,,,0.0,,,0.0,14,A,N24,2400.0,0.0,UNKNOWN
YS-N24/14-1400028/2006,07/12/2005,28.0,10/01/2006,13/01/2006,776.0,10/02/2006,15/02/2006,1757.0,10/03/2006,08/03/2006,2276.0,10/04/2006,10/04/2006,3252.0,10/05/2006,08/05/2006,3813.0,,,0.0,,,0.0,,,0.0,14,A,N24,2400.0,0.0,UNKNOWN
YS-N24/14-1400029/2006,07/12/2005,29.0,10/01/2006,15/02/2006,1755.0,10/02/2006,15/02/2006,1755.0,10/03/2006,10/03/2006,2485.0,10/04/2006,10/04/2006,3253.0,10/05/2006,08/05/2006,3820.0,,,0.0,,,0.0,,,0.0,14,A,N24,2400.0,0.0,UNKNOWN
YS-N24/14-1400030/2006,07/12/2005,30.0,10/01/2006,15/01/2006,816.0,10/02/2006,08/02/2006,1538.0,10/03/2006,06/03/2006,2105.0,10/04/2006,07/04/2006,2983.0,10/05/2006,05/05/2006,3604.0,,,0.0,,,0.0,,,0.0,14,A,N24,2400.0,0.0,UNKNOWN
YS-N24/14-1400031/2006,07/12/2005,31.0,10/01/2006,09/01/2006,443.0,10/02/2006,15/02/2006,1754.0,10/03/2006,17/03/2006,2563.0,10/04/2006,07/04/2006,2980.0,10/05/2006,10/05/2006,4037.0,,,0.0,,,0.0,,,0.0,14,A,N24,2400.0,0.0,UNKNOWN
YS-N24/14-1400032/2006,07/12/2005,32.0,10/01/2006,19/01/2006,984.0,10/02/2006,08/02/2006,1533.0,10/03/2006,10/03/2006,2472.0,10/04/2006,10/04/2006,3269.0,10/05/2006,08/05/2006,3825.0,,,0.0,,,0.0,,,0.0,14,A,N24,2400.0,0.0,UNKNOWN
YS-N24/14-1400033/2006,07/12/2005,33.0,10/01/2006,11/02/2006,1559.0,10/02/2006,11/02/2006,1560.0,10/03/2006,17/04/2006,3363.0,10/04/2006,17/04/2006,3363.0,10/05/2006,26/05/2006,4174.0,,,0.0,,,0.0,,,0.0,14,A,N24,2400.0,0.0,UNKNOWN
YS-N24/14-1400034/2006,08/12/2005,34.0,10/01/2006,10/01/2006,445.0,10/02/2006,11/02/2006,1558.0,10/03/2006,07/03/2006,2122.0,10/04/2006,06/04/2006,2829.0,10/05/2006,09/05/2006,3836.0,,,0.0,,,0.0,,,0.0,14,A,N24,2400.0,0.0,UNKNOWN
YS-N24/14-1400035/2006,08/12/2005,35.0,10/01/2006,05/01/2006,384.0,10/02/2006,07/02/2006,1282.0,10/03/2006,07/03/2006,2120.0,10/04/2006,11/04/2006,3286.0,10/05/2006,02/05/2006,3410.0,,,0.0,,,0.0,,,0.0,14,A,N24,2400.0,0.0,UNKNOWN
YS-N24/14-1400036/2006,08/12/2005,36.0,10/01/2006,14/01/2006,781.0,10/02/2006,11/02/2006,1566.0,10/03/2006,09/03/2006,2293.0,10/04/2006,10/04/2006,3158.0,10/05/2006,09/05/2006,3835.0,,,0.0,,,0.0,,,0.0,14,A,N24,2400.0,0.0,UNKNOWN
YS-N24/14-1400037/2006,08/12/2005,37.0,10/01/2006,08/12/2005,38.0,10/02/2006,03/01/2006,361.0,10/03/2006,02/02/2006,1106.0,10/04/2006,02/03/2006,1889.0,10/05/2006,01/04/2006,2640.0,,02/05/2006,3411.0,,,0.0,,,0.0,14,A,N24,2400.0,0.0,UNKNOWN
YS-N24/14-1400038/2006,08/12/2005,39.0,10/01/2006,08/01/2006,417.0,10/02/2006,08/02/2006,1521.0,10/03/2006,05/03/2006,2013.0,10/04/2006,04/04/2006,2744.0,10/05/2006,05/05/2006,3552.0,,,0.0,,,0.0,,,0.0,14,A,N24,2700.0,0.0,UNKNOWN
YS-N24/14-1400039/2006,08/12/2005,40.0,10/01/2006,17/01/2006,883.0,10/02/2006,07/02/2006,1269.0,10/03/2006,07/03/2006,2115.0,10/04/2006,06/04/2006,2827.0,10/05/2006,06/05/2006,3616.0,,,0.0,,,0.0,,,0.0,14,A,N24,2400.0,0.0,UNKNOWN
YS-N24/14-1400040/2006,08/12/2005,41.0,10/01/2006,12/01/2006,486.0,10/02/2006,11/02/2006,1553.0,10/03/2006,08/04/2006,3005.0,10/04/2006,08/04/2006,3005.0,10/05/2006,16/05/2006,4111.0,,,0.0,,,0.0,,,0.0,14,A,N24,2400.0,0.0,UNKNOWN
YS-N24/14-1400041/2006,08/12/2005,42.0,10/01/2006,05/01/2006,383.0,10/02/2006,02/02/2006,1107.0,10/03/2006,02/03/2006,1891.0,10/04/2006,04/04/2006,2690.0,10/05/2006,04/05/2006,3496.0,,,0.0,,,0.0,,,0.0,14,A,N24,2400.0,0.0,UNKNOWN
YS-N24/14-1400042/2006,08/12/2005,43.0,10/01/2006,07/01/2006,405.0,10/02/2006,11/02/2006,1547.0,10/03/2006,07/03/2006,2114.0,10/04/2006,10/04/2006,3134.0,10/05/2006,08/05/2006,3764.0,,,0.0,,,0.0,,,0.0,14,A,N24,2400.0,0.0,UNKNOWN
YS-N24/14-1400043/2006,08/12/2005,44.0,10/01/2006,14/01/2006,783.0,10/02/2006,08/02/2006,1438.0,10/03/2006,03/03/2006,1933.0,10/04/2006,03/04/2006,2664.0,10/05/2006,08/05/2006,3743.0,,,0.0,,,0.0,,,0.0,14,A,N24,2400.0,0.0,UNKNOWN
YS-N24/14-1400044/2006,08/12/2005,45.0,10/01/2006,10/01/2006,452.0,10/02/2006,06/02/2006,1201.0,10/03/2006,06/03/2006,2044.0,10/04/2006,03/04/2006,2666.0,10/05/2006,05/05/2006,3556.0,,,0.0,,,0.0,,,0.0,14,A,N24,2400.0,0.0,UNKNOWN
YS-N24/14-1400045/2006,08/12/2005,46.0,10/01/2006,07/01/2006,406.0,10/02/2006,06/02/2006,1227.0,10/03/2006,06/03/2006,2059.0,10/04/2006,07/04/2006,2934.0,10/05/2006,05/05/2006,3572.0,,,0.0,,,0.0,,,0.0,14,A,N24,2400.0,0.0,UNKNOWN
YS-N24/14-1400046/2006,08/12/2005,47.0,10/01/2006,17/01/2006,882.0,10/02/2006,11/02/2006,1615.0,10/03/2006,09/03/2006,2327.0,10/04/2006,08/04/2006,3043.0,10/05/2006,09/05/2006,3889.0,,,0.0,,,0.0,,,0.0,14,A,N24,2400.0,0.0,UNKNOWN
YS-N24/14-1400047/2006,08/12/2005,48.0,10/01/2006,24/01/2006,1030.0,10/02/2006,07/02/2006,1334.0,10/03/2006,10/03/2006,2415.0,10/04/2006,10/04/2006,3266.0,10/05/2006,09/05/2006,3903.0,,,0.0,,,0.0,,,0.0,14,A,N24,2400.0,0.0,UNKNOWN
YS-N24/14-1400048/2006,08/12/2005,49.0,10/01/2006,19/01/2006,946.0,10/02/2006,07/02/2006,1309.0,10/03/2006,07/03/2006,2144.0,10/04/2006,04/04/2006,2704.0,10/05/2006,09/05/2006,3876.0,,,0.0,,,0.0,,,0.0,14,A,N24,2400.0,0.0,UNKNOWN
YS-N24/14-1400049/2006,08/12/2005,50.0,10/01/2006,16/01/2006,835.0,10/02/2006,11/02/2006,1596.0,10/03/2006,10/03/2006,2406.0,10/04/2006,10/04/2006,3167.0,10/05/2006,06/06/2006,4225.0,,,0.0,,,0.0,,,0.0,14,A,N24,2400.0,0.0,UNKNOWN
YS-N24/14-1400050/2006,08/12/2005,51.0,10/01/2006,18/01/2006,920.0,10/02/2006,11/02/2006,1597.0,10/03/2006,07/03/2006,2129.0,10/04/2006,06/04/2006,2852.0,10/05/2006,09/05/2006,3880.0,,,0.0,,,0.0,,,0.0,14,A,N24,2400.0,0.0,UNKNOWN
YS-N24/14-1400051/2006,08/12/2005,52.0,10/01/2006,12/01/2006,494.0,10/02/2006,07/02/2006,1317.0,10/03/2006,02/03/2006,1897.0,10/04/2006,08/04/2006,3019.0,10/05/2006,11/05/2006,4057.0,,,0.0,,,0.0,,,0.0,14,A,N24,2400.0,0.0,UNKNOWN
YS-N24/14-1400052/2006,08/12/2005,53.0,10/01/2006,10/01/2006,458.0,10/02/2006,07/02/2006,1314.0,10/03/2006,02/03/2006,1898.0,10/04/2006,,0.0,10/05/2006,,0.0,,,0.0,,,0.0,,,0.0,14,A,N24,2400.0,0.0,UNKNOWN
YS-N24/14-1400053/2006,08/12/2005,54.0,10/01/2006,17/01/2006,894.0,10/02/2006,07/02/2006,1313.0,10/03/2006,09/03/2006,2317.0,10/04/2006,06/05/2006,3638.0,10/05/2006,06/05/2006,3638.0,,,0.0,,,0.0,,,0.0,14,A,N24,2400.0,0.0,UNKNOWN
YS-N24/14-1400054/2006,08/12/2005,55.0,10/01/2006,05/01/2006,386.0,10/02/2006,05/01/2006,386.0,10/03/2006,29/04/2006,3405.0,10/04/2006,06/05/2006,3637.0,10/05/2006,25/05/2006,4169.0,,,0.0,,,0.0,,,0.0,14,A,N24,2400.0,0.0,UNKNOWN
YS-N24/14-1400055/2006,08/12/2005,56.0,10/01/2006,,0.0,10/02/2006,,0.0,10/03/2006,,0.0,10/04/2006,,0.0,10/05/2006,,0.0,,,0.0,,,0.0,,,0.0,14,A,N24,2400.0,0.0,UNKNOWN
YS-N24/14-1400056/2006,08/12/2005,57.0,10/01/2006,17/01/2006,888.0,10/02/2006,11/02/2006,1602.0,10/03/2006,10/03/2006,2443.0,10/04/2006,24/04/2006,3402.0,10/05/2006,08/05/2006,3782.0,,,0.0,,,0.0,,,0.0,14,A,N24,2400.0,0.0,UNKNOWN
YS-N24/14-1400057/2006,08/12/2005,58.0,10/01/2006,16/01/2006,854.0,10/02/2006,11/02/2006,1601.0,10/03/2006,11/03/2006,2498.0,10/04/2006,06/04/2006,2849.0,10/05/2006,09/05/2006,3888.0,,,0.0,,,0.0,,,0.0,14,A,N24,2400.0,0.0,UNKNOWN
YS-N24/14-1400058/2006,08/12/2005,59.0,10/01/2006,07/01/2006,408.0,10/02/2006,08/02/2006,1450.0,10/03/2006,09/03/2006,2318.0,10/04/2006,08/04/2006,3020.0,10/05/2006,14/05/2006,4089.0,,,0.0,,,0.0,,,0.0,14,A,N24,2400.0,0.0,UNKNOWN
YS-N24/14-1400059/2006,08/12/2005,60.0,10/01/2006,07/01/2006,409.0,10/02/2006,07/02/2006,1312.0,10/03/2006,07/03/2006,2145.0,10/04/2006,06/04/2006,2850.0,10/05/2006,06/05/2006,3639.0,,,0.0,,,0.0,,,0.0,14,A,N24,2400.0,0.0,UNKNOWN
YS-N24/14-1400060/2006,08/12/2005,61.0,10/01/2006,12/01/2006,493.0,10/02/2006,11/02/2006,1598.0,10/03/2006,07/03/2006,2130.0,10/04/2006,15/04/2006,3338.0,10/05/2006,16/05/2006,4115.0,,,0.0,,,0.0,,,0.0,14,A,N24,2400.0,0.0,UNKNOWN
YS-N24/14-1400061/2006,08/12/2005,62.0,10/01/2006,21/01/2006,1020.0,10/02/2006,14/02/2006,1675.0,10/03/2006,10/03/2006,2407.0,10/04/2006,10/04/2006,3168.0,10/05/2006,20/05/2006,4140.0,,,0.0,,,0.0,,,0.0,14,A,N24,2400.0,0.0,UNKNOWN
YS-N24/14-1400062/2006,08/12/2005,63.0,10/01/2006,03/01/2006,363.0,10/02/2006,07/03/2006,2147.0,10/03/2006,11/04/2006,3280.0,10/04/2006,16/05/2006,4114.0,10/05/2006,16/05/2006,4114.0,,,0.0,,,0.0,,,0.0,14,A,N24,2400.0,0.0,UNKNOWN
YS-N24/14-1400063/2006,08/12/2005,64.0,10/01/2006,10/01/2006,456.0,10/02/2006,14/02/2006,1673.0,10/03/2006,07/03/2006,2149.0,10/04/2006,06/04/2006,2856.0,10/05/2006,03/06/2006,4218.0,,,0.0,,,0.0,,,0.0,14,A,N24,2400.0,0.0,UNKNOWN
YS-N24/14-1400064/2006,08/12/2005,65.0,10/01/2006,17/01/2006,877.0,10/02/2006,07/02/2006,1306.0,10/03/2006,07/03/2006,2146.0,10/04/2006,04/04/2006,2706.0,10/05/2006,08/05/2006,3811.0,,,0.0,,,0.0,,,0.0,14,A,N24,2400.0,0.0,UNKNOWN
YS-N24/14-1400065/2006,08/12/2005,66.0,10/01/2006,18/01/2006,910.0,10/02/2006,11/02/2006,1588.0,10/03/2006,10/03/2006,2401.0,10/04/2006,10/05/2006,3938.0,10/05/2006,08/06/2006,4234.0,,,0.0,,,0.0,,,0.0,14,A,N24,2400.0,0.0,UNKNOWN
YS-N24/14-1400066/2006,08/12/2005,67.0,10/01/2006,18/01/2006,905.0,10/02/2006,,0.0,10/03/2006,,0.0,10/04/2006,,0.0,10/05/2006,,0.0,,,0.0,,,0.0,,,0.0,14,A,N24,2400.0,0.0,UNKNOWN
YS-N24/14-1400067/2006,08/12/2005,68.0,10/01/2006,10/01/2006,459.0,10/02/2006,07/02/2006,1307.0,10/03/2006,07/03/2006,2138.0,10/04/2006,22/04/2006,3395.0,10/05/2006,29/06/2006,4323.0,,,0.0,,,0.0,,,0.0,14,A,N24,2400.0,0.0,UNKNOWN
YS-N24/14-1400068/2006,08/12/2005,69.0,10/01/2006,10/01/2006,457.0,10/02/2006,02/02/2006,1116.0,10/03/2006,07/03/2006,2148.0,10/04/2006,06/04/2006,2854.0,10/05/2006,02/05/2006,3425.0,,,0.0,,,0.0,,,0.0,14,A,N24,2400.0,0.0,UNKNOWN
YS-N24/14-1400069/2006,08/12/2005,70.0,10/01/2006,18/01/2006,901.0,10/02/2006,07/02/2006,1308.0,10/03/2006,09/03/2006,2315.0,10/04/2006,06/04/2006,2855.0,10/05/2006,05/05/2006,3582.0,,,0.0,,,0.0,,,0.0,14,A,N24,2400.0,0.0,UNKNOWN
YS-N24/14-1400070/2006,08/12/2005,71.0,10/01/2006,12/01/2006,492.0,10/02/2006,07/02/2006,1316.0,10/03/2006,07/03/2006,2139.0,10/04/2006,04/04/2006,2705.0,10/05/2006,06/05/2006,3640.0,,,0.0,,,0.0,,,0.0,14,A,N24,2400.0,0.0,UNKNOWN
YS-N24/14-1400071/2006,08/12/2005,72.0,10/01/2006,14/01/2006,799.0,10/02/2006,07/02/2006,1315.0,10/03/2006,07/03/2006,2123.0,10/04/2006,08/04/2006,3000.0,10/05/2006,09/05/2006,3837.0,,,0.0,,,0.0,,,0.0,14,A,N24,2400.0,0.0,UNKNOWN
YS-N24/14-1400072/2006,08/12/2005,73.0,10/01/2006,18/01/2006,903.0,10/02/2006,11/02/2006,1590.0,10/03/2006,10/03/2006,2430.0,10/04/2006,08/04/2006,3021.0,10/05/2006,08/05/2006,3784.0,,,0.0,,,0.0,,,0.0,14,A,N24,2400.0,0.0,UNKNOWN
YS-N24/14-1400073/2006,08/12/2005,74.0,10/01/2006,12/01/2006,495.0,10/02/2006,07/02/2006,1311.0,10/03/2006,04/03/2006,1981.0,10/04/2006,06/04/2006,2853.0,10/05/2006,06/05/2006,3641.0,,,0.0,,,0.0,,,0.0,14,A,N24,2400.0,0.0,UNKNOWN
YS-N24/14-1400074/2006,08/12/2005,75.0,10/01/2006,12/01/2006,491.0,10/02/2006,11/02/2006,1589.0,10/03/2006,23/03/2006,2615.0,10/04/2006,04/04/2006,2707.0,10/05/2006,09/05/2006,3878.0,,,0.0,,,0.0,,,0.0,14,A,N24,2400.0,0.0,UNKNOWN
YS-N24/14-1400075/2006,08/12/2005,76.0,10/01/2006,07/01/2006,410.0,10/02/2006,07/02/2006,1279.0,10/03/2006,09/03/2006,2314.0,10/04/2006,08/04/2006,3022.0,10/05/2006,03/06/2006,4216.0,,,0.0,,,0.0,,,0.0,14,A,N24,2400.0,0.0,UNKNOWN
YS-N24/14-1400076/2006,08/12/2005,77.0,10/01/2006,10/01/2006,455.0,10/02/2006,07/02/2006,1310.0,10/03/2006,09/03/2006,2316.0,10/04/2006,08/04/2006,3023.0,10/05/2006,09/05/2006,3877.0,,,0.0,,,0.0,,,0.0,14,A,N24,2400.0,0.0,UNKNOWN
YS-N24/14-1400077/2006,08/12/2005,78.0,10/01/2006,11/02/2006,1622.0,10/02/2006,09/03/2006,2338.0,10/03/2006,10/04/2006,3171.0,10/04/2006,10/06/2006,4279.0,10/05/2006,10/06/2006,4279.0,,,0.0,,,0.0,,,0.0,14,A,N24,2400.0,0.0,UNKNOWN
YS-N24/14-1400078/2006,08/12/2005,79.0,10/01/2006,04/02/2006,1170.0,10/02/2006,04/02/2006,1170.0,10/03/2006,16/03/2006,2550.0,10/04/2006,18/05/2006,4129.0,10/05/2006,18/05/2006,4129.0,,,0.0,,,0.0,,,0.0,14,A,N24,2400.0,0.0,UNKNOWN
YS-N24/14-1400079/2006,08/12/2005,80.0,10/01/2006,10/01/2006,460.0,10/02/2006,,0.0,10/03/2006,,0.0,10/04/2006,,0.0,10/05/2006,,0.0,,,0.0,,,0.0,,,0.0,14,A,N24,2400.0,0.0,UNKNOWN
YS-N24/14-1400080/2006,08/12/2005,81.0,10/01/2006,03/01/2006,364.0,10/02/2006,06/02/2006,1259.0,10/03/2006,06/03/2006,2107.0,10/04/2006,05/04/2006,2819.0,10/05/2006,08/05/2006,3817.0,,,0.0,,,0.0,,,0.0,14,A,N24,3000.0,500.0,UNKNOWN
YS-N24/14-1400081/2006,08/12/2005,82.0,10/01/2006,08/01/2006,422.0,10/02/2006,05/02/2006,1178.0,10/03/2006,02/03/2006,1911.0,10/04/2006,02/04/2006,2659.0,10/05/2006,07/05/2006,3708.0,,,0.0,,,0.0,,,0.0,14,A,N24,2700.0,0.0,UNKNOWN
YS-N24/14-1400082/2006,08/12/2005,83.0,10/01/2006,12/01/2006,497.0,10/02/2006,07/02/2006,1351.0,10/03/2006,09/03/2006,2352.0,10/04/2006,08/04/2006,3059.0,10/05/2006,02/05/2006,3431.0,,,0.0,,,0.0,,,0.0,14,A,N24,2400.0,0.0,UNKNOWN
YS-N24/14-1400083/2006,08/12/2005,84.0,10/01/2006,08/01/2006,420.0,10/02/2006,11/02/2006,1546.0,10/03/2006,02/03/2006,1912.0,10/04/2006,09/04/2006,3115.0,10/05/2006,04/06/2006,4220.0,,,0.0,,,0.0,,,0.0,14,A,N24,2700.0,0.0,UNKNOWN
YS-N24/14-1400084/2006,08/12/2005,85.0,10/01/2006,25/01/2006,1044.0,10/02/2006,11/02/2006,1661.0,10/03/2006,02/03/2006,1916.0,10/04/2006,04/04/2006,2746.0,10/05/2006,02/05/2006,3438.0,,,0.0,,,0.0,,,0.0,14,A,N24,2400.0,0.0,UNKNOWN
