reg_no,batchcode,lateral,course_ap1,course_ap2,course_ap3,n_reg_no_1,course_ad1,batch_no_1,n_reg_no_2,course_ad2,batch_no_2,n_reg_no_3,course_ad3,batch_no_3,Session,ses_half,already_dip,Centre,USER
YS-N24/43-3900459/2015,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4100153/2015,35,,ADITA,,,YS-N24/45-4100153/2015,ADITA,45051,,,,,,,,A,N,,PROMITA
YS-N24/43-4100143/2015,35,,ADITA,,,YS-N24/45-4100143/2015,ADITA,45051,,,,,,,,A,N,,PROMITA
YS-N24/43-4100144/2015,35,,ADITA,,,YS-N24/45-4100144/2015,ADITA,45051,,,,,,,,A,N,,PROMITA
YS-N24/43-4100151/2015,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4100118/2015,35,,ADITA,,,YS-N24/45-4100118/2015,ADITA,45051,,,,,,,,A,N,,PROMITA
YS-N24/43-3900138/2015,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4100072/2015,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4100104/2015,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4100058/2015,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4100057/2015,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4100197/2015,35,,CFAS(LAT),,,YS-N24/44-4400458/2015,CFAS(LAT),23001,,,,,,,,A,N,,cic
YS-N24/43-4100206/2015,35,,ADITA,,,YS-N24/45-4100206/2015,ADITA,45051,,,,,,,,A,N,,PROMITA
YS-N24/43-4100198/2015,35,,CFAS(LAT),,,YS-N24/44-4400457/2015,CFAS(LAT),23001,,,,,,,,A,N,,cic
YS-N24/43-4100216/2015,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4100201/2015,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4100115/2015,33,,ADFAS,,,YS-N24/45-4100115/2015,ADFAS,43051,,,,,,,,A,N,,saheli
YS-N24/43-4100076/2015,35,,CDTP(LAT),,,YS-N24/44-4400486/2015,CDTP(LAT),22001,,,,,,,,A,N,,cic
YS-N24/43-4100123/2015,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4300001/2015,25,,DITA,,,YS-N24/45-4300001/2015,DITA,35053,,,,,,,,A,N,,saheli
YS-N24/43-4300002/2015,25,,DITA,,,YS-N24/45-4300002/2015,DITA,35053,,,,,,,,A,N,,saheli
YS-N24/43-4100084/2015,35,,CDTP(LAT),,,YS-N24/44-4400487/2015,CDTP(LAT),22001,,,,,,,,A,N,,cic
YS-N24/43-4100071/2015,35,,ADITA,,,YS-N24/45-4100071/2015,ADITA,45051,,,,,,,,A,N,,PROMITA
YS-N24/43-4100199/2015,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4100114/2015,35,,ADITA,,,YS-N24/45-4100114/2015,ADITA,45051,,,,,,,,A,N,,PROMITA
YS-N24/43-4100066/2015,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4100039/2015,35,,CDTP(LAT),,,YS-N24/44-4400495/2015,CDTP(LAT),22001,,,,,,,,A,N,,cic
YS-N24/43-4100005/2015,35,,ADITA,ADITA,,YS-N24/45-4100005/2015,ADITA,45051,YS-N24/45-4100005/2015,ADITA,45051,,,,,A,N,,saheli
YS-N24/43-4100050/2015,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4100193/2015,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4100117/2015,35,,ADITA,,,YS-N24/45-4100117/2015,ADITA,45051,,,,,,,,A,N,,cic
YS-N24/43-4100119/2015,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4100108/2015,33,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4300003/2015,25,,DITA,,,YS-N24/45-4300003/2015,DITA,35054,,,,,,,,A,N,,saheli
YS-N24/43-4300004/2015,25,,DITA,,,YS-N24/45-4300004/2015,DITA,35051,,,,,,,,A,N,,PROMITA
YS-N24/43-4100015/2015,35,,ADITA,,,YS-N24/45-4100015/2015,ADITA,45051,,,,,,,,A,N,,PROMITA
YS-N24/43-4100014/2015,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4100007/2015,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4100131/2015,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4100154/2015,33,,ADFAS,,,YS-N24/45-4100154/2015,ADFAS,43051,,,,,,,,A,N,,PROMITA
YS-N24/43-3900361/2015,45,,CCHM,,,YS-N24/45-4500003/2015,CCHM,27051,,,,,,,,A,N,,cic
YS-N24/43-3900126/2015,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4100027/2015,35,,CFAS(LAT),,,YS-N24/44-4400481/2015,CFAS(LAT),23003,,,,,,,,A,N,,cic
YS-N24/43-4100031/2015,35,,CFAS(LAT),,,YS-N24/44-4400480/2015,CFAS(LAT),23003,,,,,,,,A,N,,cic
YS-N24/43-3900347/2015,45,,CFAS(LAT),,,YS-N24/44-4400464/2015,CFAS(LAT),23002,,,,,,,,A,N,,cic
YS-N24/43-3900346/2015,45,,CCHM,,,YS-N24/45-4500005/2015,CCHM,27051,,,,,,,,A,N,,cic
YS-N24/43-3900425/2015,45,,CCHM,,,YS-N24/45-4500021/2015,CCHM,27051,,,,,,,,A,N,,cic
YS-N24/43-3900422/2015,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-3900424/2015,45,,CFAS(LAT),,,YS-N24/44-4400476/2015,CFAS(LAT),23001,,,,,,,,A,N,,cic
YS-N24/43-4100205/2015,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4100098/2015,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4100008/2015,35,,ADITA,,,YS-N24/45-4100008/2015,ADITA,45051,,,,,,,,A,N,,saheli
YS-N24/43-4100063/2015,35,,ADITA,,,YS-N24/45-4100063/2015,ADITA,45051,,,,,,,,A,N,,saheli
YS-N24/43-4100016/2015,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4100152/2015,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4100116/2015,33,,ADFAS,,,YS-N24/45-4100116/2015,ADFAS,43051,,,,,,,,A,N,,PROMITA
YS-N24/43-4100032/2015,35,,ADITA,,,YS-N24/45-4100032/2015,ADITA,45051,,,,,,,,A,N,,saheli
YS-N24/43-4100004/2015,35,,ADITA,,,YS-N24/45-4100004/2015,ADITA,45051,,,,,,,,A,N,,saheli
YS-N24/43-4100053/2015,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4100012/2015,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4300005/2015,25,,DITA,,,YS-N24/45-4300005/2015,DITA,35051,,,,,,,,A,Y,,saheli
YS-N24/43-4300006/2015,25,,DITA,,,YS-N24/45-4300006/2015,DITA,35051,,,,,,,,A,Y,,saheli
YS-N24/43-3900264/2015,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-3900266/2015,45,,CCHM,,,,,,,,,,,,,A,N,,cic
YS-N24/43-3900252/2015,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-3900349/2015,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4100161/2015,33,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-3900258/2015,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-3900310/2015,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-3900222/2015,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4100056/2015,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-3900004/2015,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-3900003/2015,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4100181/2015,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4100215/2015,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4100219/2015,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4100245/2015,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4300007/2015,25,,DITA,,,YS-N24/45-4300007/2015,DITA,35054,,,,,,,,A,N,,saheli
YS-N24/43-4300008/2015,25,,DITA,,,YS-N24/45-4300008/2015,DITA,35054,,,,,,,,A,N,,saheli
YS-N24/43-4100175/2015,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4100176/2015,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-3900380/2015,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4300009/2015,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4100233/2015,32,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4100048/2015,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4300010/2015,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/43-4300011/2015,25,,DITA,,,,,,,,,,,,,A,Y,,cic
YS-N24/43-3200202/2015,35,,ADITA,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4300012/2015,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4100226/2015,32,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-3900598/2015,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4100168/2015,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4100167/2015,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-3900123/2015,43,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4100024/2015,35,,ADITA,,,YS-N24/45-4100024/2015,ADITA,45051,,,,,,,,A,N,,saheli
YS-N24/43-4300013/2015,23,,DFAS,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4300014/2015,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4300015/2015,25,,DITA,,,YS-N24/45-4300015/2015,DITA,35054,,,,,,,,A,N,,saheli
YS-N24/43-4300016/2015,25,,DITA,,,YS-N24/45-4300016/2015,DITA,35054,,,,,,,,A,N,,saheli
YS-N24/43-4300017/2015,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4300018/2015,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-3400212/2015,33,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4100157/2015,33,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4100081/2015,33,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4300024/2015,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4300019/2015,25,,CFAS(LAT),,,YS-N24/46-4600150/2015,CFAS(LAT),23001,,,,,,,,A,N,,saheli
YS-N24/43-3900518/2015,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-3900263/2015,45,,CFAS(LAT),,,YS-N24/44-4400465/2015,CFAS(LAT),23002,,,,,,,,A,N,,cic
YS-N24/43-3900260/2015,45,,CDTP(LAT),,,YS-N24/44-4400483/2015,CDTP(LAT),22001,,,,,,,,A,N,,cic
YS-N24/43-4300020/2015,25,,DITA,,,YS-N24/45-4300020/2015,DITA,35054,,,,,,,,A,N,,saheli
YS-N24/43-4100209/2015,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4100208/2015,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4300021/2015,25,,DITA,,,YS-N24/45-4300021/2015,DITA,35055,,,,,,,,A,N,,saheli
YS-N24/43-4100195/2015,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-3900550/2015,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4100109/2015,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4100137/2015,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4300022/2015,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-2800112/2015,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4300023/2015,23,,DFAS,,,YS-N24/45-4300023/2015,DFAS,33051,,,,,,,,A,N,,PROMITA
YS-N24/43-3900306/2015,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4300025/2015,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4100241/2015,32,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-3900464/2015,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4300026/2015,25,,DITA,,,YS-N24/45-4300026/2015,DITA,35051,,,,,,,,A,N,,saheli
YS-N24/43-4300027/2015,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4100234/2015,33,,ADFAS,,,YS-N24/45-4100234/2015,ADFAS,43051,,,,,,,,A,N,,PROMITA
YS-N24/43-4100091/2015,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4100192/2015,37,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4300028/2015,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4300029/2015,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4300030/2015,35,,ADITA,,,YS-N24/45-4300030/2015,ADITA,45051,,,,,,,,A,N,,saheli
YS-N24/43-4300031/2015,35,,ADITA,,,YS-N24/45-4300031/2015,ADITA,45051,,,,,,,,A,N,,saheli
YS-N24/43-4100011/2015,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-3900304/2015,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4100142/2015,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4100246/2015,32,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4100068/2015,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4100059/2015,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4100088/2015,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-3900525/2015,42,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-3900076/2015,42,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4300032/2015,27,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4100067/2015,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-3900521/2015,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4100227/2015,33,,ADFAS,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4100022/2015,37,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4300033/2015,23,,DFAS,,,YS-N24/45-4300033/2015,DFAS,33051,,,,,,,,A,N,,saheli
YS-N24/43-4100103/2015,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4300034/2015,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4300035/2015,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4300036/2015,23,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-3900336/2015,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4300037/2015,27,,DCHM,,,,,,,,,,,,,A,Y,,cic
YS-N24/43-3900486/2015,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4300038/2015,25,,DITA,,,YS-N24/45-4300038/2015,DITA,35055,,,,,,,,A,N,,PROMITA
YS-N24/43-4300039/2015,25,,DITA,,,YS-N24/45-4300039/2015,DITA,35055,,,,,,,,A,N,,PROMITA
YS-N24/43-4100090/2015,37,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4100064/2015,37,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4300040/2015,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4300041/2015,25,,DITA,,,YS-N24/45-4300041/2015,DITA,35055,,,,,,,,A,N,,PROMITA
YS-N24/43-4100043/2015,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4300042/2015,25,,CDTP(LAT),,,YS-N24/46-4600139/2015,CDTP(LAT),22001,,,,,,,,A,N,,saheli
YS-N24/43-3900450/2015,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4300043/2015,23,,DFAS,,,,,,,,,,,,,A,Y,,cic
YS-N24/43-4300044/2015,23,,DFAS,,,YS-N24/45-4300044/2015,DFAS,33051,,,,,,,,A,Y,,saheli
YS-N24/43-4300045/2015,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4300046/2015,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4300047/2015,25,,DITA,,,YS-N24/45-4300047/2015,DITA,35053,,,,,,,,A,N,,saheli
YS-N24/43-4300048/2015,25,,DITA,,,YS-N24/45-4300048/2015,DITA,35053,,,,,,,,A,N,,saheli
YS-N24/43-4300049/2015,25,,DITA,,,YS-N24/45-4300049/2015,DITA,35055,,,,,,,,A,N,,PROMITA
YS-N24/43-3900107/2015,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-2400258/2015,35,,CFAS(LAT),,,YS-N24/44-4400460/2015,CFAS(LAT),23001,,,,,,,,A,N,,cic
YS-N24/43-2400259/2015,35,,CFAS(LAT),,,YS-N24/44-4400459/2015,CFAS(LAT),23001,,,,,,,,A,N,,cic
YS-N24/43-4300050/2015,25,,DITA,,,YS-N24/45-4300050/2015,DITA,35055,,,,,,,,A,N,,PROMITA
YS-N24/43-4300051/2015,25,,DITA,,,YS-N24/45-4300051/2015,DITA,35055,,,,,,,,A,N,,PROMITA
YS-N24/43-4100150/2015,37,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4100045/2015,37,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4100062/2015,37,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-3900366/2015,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4300052/2015,25,,DITA,,,YS-N24/45-4300052/2015,DITA,35051,,,,,,,,A,N,,cic
YS-N24/43-4300053/2015,25,,DITA,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4300054/2015,25,,DITA,,,YS-N24/45-4300054/2015,DITA,35051,,,,,,,,A,N,,saheli
YS-N24/43-4300055/2015,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4300056/2015,27,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4300057/2015,25,,DITA,,,YS-N24/45-4300057/2015,DITA,35055,,,,,,,,A,Y,,saheli
YS-N24/43-4300058/2015,25,,DITA,,,YS-N24/45-4300058/2015,DITA,35051,,,,,,,,A,N,,saheli
YS-N24/43-4300059/2015,25,,DITA,,,YS-N24/45-4300059/2015,DITA,35055,,,,,,,,A,Y,,PROMITA
YS-N24/43-4300060/2015,25,,DITA,,,YS-N24/45-4300060/2015,DITA,35055,,,,,,,,A,N,,PROMITA
YS-N24/43-3900597/2015,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4300061/2015,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4300062/2015,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4300063/2015,25,,DITA,,,YS-N24/45-4300063/2015,DITA,35055,,,,,,,,A,N,,PROMITA
YS-N24/43-4300064/2015,25,,DITA,,,YS-N24/45-4300064/2015,DITA,35055,,,,,,,,A,Y,,PROMITA
YS-N24/43-4300065/2015,25,,DITA,,,YS-N24/45-4300065/2015,DITA,35054,,,,,,,,A,Y,,saheli
YS-N24/43-4300066/2015,25,,DITA,,,YS-N24/45-4300066/2015,DITA,35055,,,,,,,,A,N,,PROMITA
YS-N24/43-3900124/2015,43,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4300067/2015,23,,DFAS,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4300068/2015,23,,DFAS,,,YS-N24/45-4300068/2015,DFAS,33051,,,,,,,,A,N,,PROMITA
YS-N24/43-4300069/2015,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4300070/2015,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4300071/2015,25,,DITA,,,YS-N24/45-4300071/2015,DITA,35055,,,,,,,,A,Y,,PROMITA
YS-N24/43-4300072/2015,27,,DCHM,,,YS-N24/45-4300072/2015,DCHM,37051,,,,,,,,A,N,,saheli
YS-N24/43-4300073/2015,27,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4300074/2015,27,,DCHM,,,YS-N24/45-4300074/2015,DCHM,37051,,,,,,,,A,N,,saheli
YS-N24/43-4300075/2015,23,,DFAS,,,YS-N24/45-4300075/2015,DFAS,33051,,,,,,,,A,N,,PROMITA
YS-N24/43-4300076/2015,25,,DITA,,,YS-N24/45-4300076/2015,DITA,35051,,,,,,,,A,N,,PROMITA
YS-N24/43-4300077/2015,25,,DITA,,,YS-N24/45-4300077/2015,DITA,35051,,,,,,,,A,N,,saheli
YS-N24/43-4300078/2015,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4300079/2015,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-3900090/2015,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4300080/2015,23,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4300081/2015,25,,DITA,,,YS-N24/45-4300081/2015,DITA,35051,,,,,,,,A,Y,,saheli
YS-N24/43-3900097/2015,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-3900096/2015,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-3900339/2015,45,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4300082/2015,25,,DITA,,,YS-N24/45-4300082/2015,DITA,35051,,,,,,,,A,N,,saheli
YS-N24/43-4300083/2015,25,,DITA,,,YS-N24/45-4300083/2015,DITA,35051,,,,,,,,A,N,,saheli
YS-N24/43-4100162/2015,37,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4300084/2015,25,,DITA,,,YS-N24/45-4300084/2015,DITA,35051,,,,,,,,A,N,,cic
YS-N24/43-4300085/2015,25,,DITA,,,YS-N24/45-4300085/2015,DITA,35051,,,,,,,,A,N,,saheli
YS-N24/43-4300086/2015,23,,DFAS,,,YS-N24/45-4300086/2015,DFAS,33051,,,,,,,,A,N,,PROMITA
YS-N24/43-4300087/2015,23,,DFAS,,,YS-N24/45-4300087/2015,DFAS,33051,,,,,,,,A,N,,PROMITA
YS-N24/43-4300088/2015,25,,DITA,,,YS-N24/45-4300088/2015,DITA,35051,,,,,,,,A,Y,,PROMITA
YS-N24/43-4300089/2015,23,,DFAS,,,YS-N24/45-4300089/2015,DFAS,33051,,,,,,,,A,Y,,saheli
YS-N24/43-4300090/2015,23,,DFAS,,,YS-N24/45-4300090/2015,DFAS,33051,,,,,,,,A,Y,,PROMITA
YS-N24/43-4100251/2015,33,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4300091/2015,25,,DITA,,,YS-N24/45-4300091/2015,DITA,35051,,,,,,,,A,N,,saheli
YS-N24/43-4300092/2015,22,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4300093/2015,25,,DITA,,,YS-N24/46-4300093/2015,DITA,35002,,,,,,,,A,N,,PROMITA
YS-N24/43-4300094/2015,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4300095/2015,25,,ADITA,,,YS-N24/60-4300095/2019,ADITA,35001,,,,,,,,A,N,,saheli
YS-N24/43-4300096/2015,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-3900224/2015,42,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4300097/2015,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4300098/2015,27,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4300099/2015,23,,DFAS,,,YS-N24/45-4300099/2015,DFAS,33051,,,,,,,,A,N,,PROMITA
YS-N24/43-4300100/2015,23,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4100204/2015,32,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4300101/2015,23,,DFAS,,,YS-N24/45-4300101/2015,DFAS,33051,,,,,,,,A,N,,PROMITA
YS-N24/43-4100025/2015,37,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4100247/2015,32,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4100003/2015,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4300102/2015,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4300103/2015,25,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-4300104/2015,25,,DITA,,,YS-N24/45-4300104/2015,DITA,35055,,,,,,,,A,N,,PROMITA
YS-N24/43-4300105/2015,27,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-2800426/2015,35,,,,,,,,,,,,,,,A,N,,cic
YS-N24/43-2900060/2015,35,,,,,,,,,,,,,,,A,N,,cic
