reg_no,admission,admn_recpt,inst_1_due,inst_1_dt,i_1_recpt,inst_2_due,inst_2_dt,i_2_recpt,inst_3_due,inst_3_dt,i_3_recpt,inst_4_due,inst_4_dt,i_4_recpt,inst_5_due,inst_5_dt,i_5_recpt,inst_6_due,inst_6_dt,i_6_recpt,inst_7_due,inst_7_dt,i_7_recpt,inst_8_due,inst_8_dt,i_8_recpt,session,ses_half,Centre_Id,sem_payabl,sem_paypart,USER
YS-N24/60-5800025/2019,08/01/2019,45.0,11/02/2019,07/02/2019,150.0,11/03/2019,07/03/2019,341.0,10/04/2019,04/04/2019,848.0,10/05/2019,09/05/2019,1576.0,10/06/2019,22/06/2019,2273.0,,,,,,,,,,60,A,N24,3000.0,500.0,PROMITA
YS-N24/60-5800036/2019,08/01/2019,46.0,11/02/2019,07/02/2019,144.0,11/03/2019,07/03/2019,334.0,10/04/2019,04/04/2019,850.0,10/05/2019,02/05/2019,1389.0,10/06/2019,13/06/2019,2150.0,,,,,,,,,,60,A,N24,3000.0,500.0,saheli
YS-N24/60-5800041/2019,08/01/2019,47.0,11/02/2019,11/03/2019,383.0,11/03/2019,14/03/2019,415.0,10/04/2019,15/04/2019,1192.0,10/05/2019,13/05/2019,1738.0,10/06/2019,03/06/2019,1889.0,,,,,,,,,,60,A,N24,3000.0,500.0,saheli
YS-N24/60-5800068/2019,08/01/2019,48.0,11/02/2019,14/02/2019,206.0,11/03/2019,07/03/2019,336.0,10/04/2019,13/05/2019,1730.0,10/05/2019,13/05/2019,1730.0,10/06/2019,17/06/2019,2220.0,,,,,,,,,,60,A,N24,3000.0,500.0,saheli
YS-N24/60-5800038/2019,08/01/2019,49.0,11/02/2019,08/02/2019,163.0,11/03/2019,05/03/2019,321.0,10/04/2019,12/04/2019,1154.0,10/05/2019,10/05/2019,1641.0,10/06/2019,18/06/2019,2241.0,,,,,,,,,,60,A,N24,3000.0,500.0,PROMITA
YS-N24/60-5800017/2019,08/01/2019,50.0,11/02/2019,05/02/2019,127.0,11/03/2019,08/03/2019,360.0,10/04/2019,19/04/2019,1265.0,10/05/2019,10/05/2019,1635.0,10/06/2019,04/06/2019,1908.0,,,,,,,,,,60,A,N24,3000.0,500.0,saheli
YS-N24/60-5800099/2019,08/01/2019,51.0,11/02/2019,05/02/2019,131.0,11/03/2019,05/03/2019,320.0,10/04/2019,03/04/2019,819.0,10/05/2019,10/05/2019,1642.0,10/06/2019,14/06/2019,2175.0,,,,,,,,,,60,A,N24,3000.0,500.0,PROMITA
YS-N24/60-5600375/2019,08/01/2019,52.0,11/02/2019,02/02/2019,110.0,11/03/2019,02/03/2019,292.0,10/04/2019,04/04/2019,864.0,10/05/2019,02/05/2019,1411.0,10/06/2019,06/06/2019,1953.0,,,,,,,,,,60,A,N24,3000.0,500.0,PROMITA
YS-N24/60-5600002/2019,08/01/2019,53.0,11/02/2019,06/02/2019,139.0,11/03/2019,09/03/2019,379.0,10/04/2019,19/04/2019,1269.0,10/05/2019,21/05/2019,1834.0,10/06/2019,18/06/2019,2243.0,,,,,,,,,,60,A,N24,3000.0,500.0,PROMITA
YS-N24/60-5600331/2019,08/01/2019,54.0,11/02/2019,02/02/2019,109.0,11/03/2019,02/03/2019,293.0,10/04/2019,05/04/2019,902.0,10/05/2019,07/05/2019,1491.0,10/06/2019,04/06/2019,1917.0,,,,,,,,,,60,A,N24,3000.0,500.0,PROMITA
YS-N24/60-5600421/2019,09/01/2019,55.0,11/02/2019,09/02/2019,171.0,11/03/2019,07/03/2019,351.0,10/04/2019,03/04/2019,827.0,10/05/2019,06/05/2019,1460.0,10/06/2019,29/05/2019,1857.0,,,,,,,,,,60,A,N24,3000.0,500.0,PROMITA
YS-N24/60-5600324/2019,09/01/2019,56.0,11/02/2019,,,11/03/2019,,,10/04/2019,,,10/05/2019,,,10/06/2019,,,,,,,,,,,,60,A,N24,3000.0,500.0,
YS-N24/60-5600333/2019,09/01/2019,57.0,11/02/2019,06/03/2019,325.0,11/03/2019,28/03/2019,680.0,10/04/2019,02/05/2019,1418.0,10/05/2019,06/06/2019,1957.0,10/06/2019,26/06/2019,2286.0,,,,,,,,,,60,A,N24,3000.0,500.0,PROMITA
YS-N24/60-5600198/2019,09/01/2019,58.0,11/02/2019,06/06/2019,1948.0,11/03/2019,06/06/2019,1948.0,10/04/2019,06/06/2019,1948.0,10/05/2019,26/08/2019,2380.0,10/06/2019,26/08/2019,2380.0,,,,,,,,,,60,A,N24,3000.0,500.0,saheli
YS-N24/60-5600199/2019,09/01/2019,59.0,11/02/2019,02/02/2019,111.0,11/03/2019,19/03/2019,490.0,10/04/2019,08/04/2019,960.0,10/05/2019,02/05/2019,1403.0,10/06/2019,10/06/2019,2077.0,,,,,,,,,,60,A,N24,3000.0,500.0,saheli
YS-N24/60-5600151/2019,09/01/2019,60.0,11/02/2019,13/02/2019,204.0,11/03/2019,19/03/2019,508.0,10/04/2019,04/04/2019,858.0,10/05/2019,06/05/2019,1456.0,10/06/2019,10/06/2019,2075.0,,,,,,,,,,60,A,N24,3000.0,500.0,saheli
YS-N24/60-5600313/2019,09/01/2019,61.0,11/02/2019,06/02/2019,138.0,11/03/2019,09/03/2019,376.0,10/04/2019,16/04/2019,1221.0,10/05/2019,07/05/2019,1496.0,10/06/2019,11/06/2019,2109.0,,,,,,,,,,60,A,N24,3000.0,500.0,PROMITA
YS-N24/60-5600037/2019,09/01/2019,62.0,11/02/2019,09/02/2019,181.0,11/03/2019,06/03/2019,328.0,10/04/2019,09/04/2019,1011.0,10/05/2019,17/05/2019,1818.0,10/06/2019,07/06/2019,1989.0,,,,,,,,,,60,A,N24,3000.0,500.0,PROMITA
YS-N24/60-5600015/2019,09/01/2019,63.0,11/02/2019,16/02/2019,226.0,11/03/2019,06/03/2019,330.0,10/04/2019,02/04/2019,782.0,10/05/2019,10/05/2019,1669.0,10/06/2019,07/06/2019,1996.0,,,,,,,,,,60,A,N24,3000.0,500.0,PROMITA
YS-N24/60-5600030/2019,09/01/2019,64.0,11/02/2019,08/02/2019,169.0,11/03/2019,06/03/2019,332.0,10/04/2019,06/03/2019,332.0,10/05/2019,10/05/2019,1658.0,10/06/2019,07/06/2019,1991.0,,,,,,,,,,60,A,N24,3000.0,500.0,PROMITA
YS-N24/60-5600031/2019,09/01/2019,65.0,11/02/2019,08/02/2019,168.0,11/03/2019,06/03/2019,333.0,10/04/2019,06/03/2019,333.0,10/05/2019,10/05/2019,1657.0,10/06/2019,07/06/2019,1990.0,,,,,,,,,,60,A,N24,3000.0,500.0,PROMITA
YS-N24/60-5600168/2019,09/01/2019,66.0,11/02/2019,19/03/2019,501.0,11/03/2019,19/03/2019,501.0,10/04/2019,29/04/2019,1373.0,10/05/2019,10/05/2019,1639.0,10/06/2019,10/06/2019,2066.0,,,,,,,,,,60,A,N24,3000.0,500.0,PROMITA
YS-N24/60-5800027/2019,10/01/2019,67.0,11/02/2019,12/02/2019,193.0,11/03/2019,12/03/2019,397.0,10/04/2019,05/04/2019,887.0,10/05/2019,10/05/2019,1626.0,10/06/2019,11/06/2019,2103.0,,,,,,,,,,60,A,N24,3000.0,500.0,saheli
YS-N24/60-5800012/2019,10/01/2019,68.0,11/02/2019,14/03/2019,421.0,11/03/2019,14/03/2019,421.0,10/04/2019,11/04/2019,1107.0,10/05/2019,13/06/2019,2160.0,10/06/2019,29/08/2019,2381.0,,,,,,,,,,60,A,N24,3000.0,500.0,saheli
YS-N24/60-5800057/2019,10/01/2019,69.0,11/02/2019,14/03/2019,416.0,11/03/2019,14/03/2019,416.0,10/04/2019,14/03/2019,416.0,10/05/2019,25/04/2019,1329.0,10/06/2019,06/06/2019,1933.0,,,,,,,,,,60,A,N24,3000.0,500.0,saheli
YS-N24/60-5800063/2019,10/01/2019,70.0,11/02/2019,,,11/03/2019,,,10/04/2019,,,10/05/2019,,,10/06/2019,,,,,,,,,,,,60,A,N24,3000.0,500.0,
YS-N24/60-5800009/2019,10/01/2019,71.0,11/02/2019,22/02/2019,251.0,11/03/2019,19/03/2019,498.0,10/04/2019,05/04/2019,874.0,10/05/2019,14/05/2019,1770.0,10/06/2019,02/07/2019,2297.0,,,,,,,,,,60,A,N24,3000.0,500.0,PROMITA
YS-N24/60-5800050/2019,10/01/2019,72.0,11/02/2019,,,11/03/2019,,,10/04/2019,,,10/05/2019,,,10/06/2019,,,,,,,,,,,,60,A,N24,3000.0,500.0,
YS-N24/60-5800096/2019,10/01/2019,73.0,11/02/2019,14/02/2019,208.0,11/03/2019,25/03/2019,609.0,10/04/2019,18/04/2019,1259.0,10/05/2019,06/05/2019,1465.0,10/06/2019,11/07/2019,2330.0,,,,,,,,,,60,A,N24,3000.0,500.0,PROMITA
YS-N24/60-5800032/2019,10/01/2019,74.0,11/02/2019,28/02/2019,282.0,11/03/2019,04/04/2019,871.0,10/04/2019,04/04/2019,871.0,10/05/2019,,,10/06/2019,,,,,,,,,,,,60,A,N24,3000.0,500.0,PROMITA
YS-N24/60-5800031/2019,10/01/2019,75.0,11/02/2019,09/02/2019,180.0,11/03/2019,07/03/2019,357.0,10/04/2019,08/04/2019,986.0,10/05/2019,13/05/2019,1759.0,10/06/2019,13/06/2019,2169.0,,,,,,,,,,60,A,N24,3000.0,500.0,PROMITA
YS-N24/60-5800030/2019,10/01/2019,76.0,11/02/2019,11/02/2019,187.0,11/03/2019,25/03/2019,610.0,10/04/2019,18/04/2019,1263.0,10/05/2019,16/05/2019,1805.0,10/06/2019,01/07/2019,2296.0,,,,,,,,,,60,A,N24,3000.0,500.0,PROMITA
YS-N24/60-5800051/2019,10/01/2019,77.0,11/02/2019,07/02/2019,157.0,11/03/2019,08/03/2019,369.0,10/04/2019,11/04/2019,1148.0,10/05/2019,11/05/2019,1695.0,10/06/2019,12/06/2019,2146.0,,,,,,,,,,60,A,N24,3000.0,500.0,PROMITA
YS-N24/60-5800024/2019,14/01/2019,79.0,11/02/2019,25/02/2019,260.0,11/03/2019,07/03/2019,352.0,10/04/2019,08/04/2019,961.0,10/05/2019,09/05/2019,1603.0,10/06/2019,06/06/2019,1949.0,,,,,,,,,,60,A,N24,3000.0,500.0,saheli
YS-N24/60-5600250/2019,15/01/2019,80.0,11/02/2019,19/02/2019,237.0,11/03/2019,19/03/2019,484.0,10/04/2019,06/04/2019,908.0,10/05/2019,22/05/2019,1837.0,10/06/2019,15/06/2019,2198.0,,,,,,,,,,60,A,N24,3000.0,500.0,PROMITA
YS-N24/60-5800093/2019,15/01/2019,81.0,11/02/2019,19/02/2019,238.0,11/03/2019,15/03/2019,431.0,10/04/2019,23/04/2019,1299.0,10/05/2019,21/05/2019,1833.0,10/06/2019,30/07/2019,2366.0,,,,,,,,,,60,A,N24,3000.0,500.0,saheli
YS-N24/60-5600381/2019,16/01/2019,82.0,11/02/2019,02/02/2019,108.0,11/03/2019,14/03/2019,426.0,10/04/2019,08/04/2019,962.0,10/05/2019,16/05/2019,1803.0,10/06/2019,17/06/2019,2224.0,,,,,,,,,,60,A,N24,3000.0,500.0,saheli
YS-N24/60-5600385/2019,17/01/2019,83.0,11/02/2019,21/02/2019,246.0,11/03/2019,11/03/2019,386.0,10/04/2019,17/04/2019,1234.0,10/05/2019,17/05/2019,1812.0,10/06/2019,15/06/2019,2200.0,,,,,,,,,,60,A,N24,3000.0,500.0,PROMITA
YS-N24/60-5600317/2019,18/01/2019,84.0,11/02/2019,15/02/2019,219.0,11/03/2019,12/03/2019,398.0,10/04/2019,17/04/2019,1243.0,10/05/2019,17/05/2019,1815.0,10/06/2019,12/06/2019,2127.0,,,,,,,,,,60,A,N24,3000.0,500.0,PROMITA
YS-N24/60-5600124/2019,18/01/2019,86.0,11/02/2019,13/02/2019,202.0,11/03/2019,16/03/2019,445.0,10/04/2019,08/04/2019,965.0,10/05/2019,09/05/2019,1590.0,10/06/2019,28/06/2019,2292.0,,,,,,,,,,60,A,N24,3000.0,500.0,saheli
YS-N24/60-2700181/2019,18/01/2019,87.0,11/02/2019,16/02/2019,225.0,11/03/2019,08/03/2019,365.0,10/04/2019,11/04/2019,1115.0,10/05/2019,06/05/2019,1457.0,10/06/2019,06/06/2019,1946.0,,,,,,,,,,60,A,N24,3000.0,500.0,PROMITA
YS-N24/60-5600150/2019,18/01/2019,88.0,11/02/2019,13/02/2019,203.0,11/03/2019,06/03/2019,327.0,10/04/2019,08/04/2019,964.0,10/05/2019,06/05/2019,1453.0,10/06/2019,10/06/2019,2074.0,,,,,,,,,,60,A,N24,3000.0,500.0,saheli
YS-N24/60-5800062/2019,18/01/2019,89.0,11/02/2019,12/02/2019,195.0,11/03/2019,19/03/2019,488.0,10/04/2019,08/05/2019,1523.0,10/05/2019,08/05/2019,1523.0,10/06/2019,09/08/2019,2374.0,,,,,,,,,,60,A,N24,3000.0,500.0,saheli
YS-N24/60-5800086/2019,18/01/2019,90.0,11/02/2019,05/02/2019,128.0,11/03/2019,26/03/2019,613.0,10/04/2019,02/04/2019,768.0,10/05/2019,07/05/2019,1477.0,10/06/2019,18/06/2019,2240.0,,,,,,,,,,60,A,N24,3000.0,500.0,PROMITA
YS-N24/60-5800076/2019,18/01/2019,91.0,11/02/2019,20/02/2019,243.0,11/03/2019,06/03/2019,329.0,10/04/2019,16/04/2019,1207.0,10/05/2019,17/05/2019,1811.0,10/06/2019,16/07/2019,2350.0,,,,,,,,,,60,A,N24,3000.0,500.0,PROMITA
YS-N24/60-5800023/2019,18/01/2019,92.0,11/02/2019,07/02/2019,151.0,11/03/2019,07/03/2019,342.0,10/04/2019,11/04/2019,1101.0,10/05/2019,09/05/2019,1579.0,10/06/2019,10/06/2019,2065.0,,,,,,,,,,60,A,N24,3000.0,500.0,PROMITA
YS-N24/60-5600320/2019,19/01/2019,93.0,11/02/2019,20/02/2019,242.0,11/03/2019,28/03/2019,679.0,10/04/2019,25/04/2019,1341.0,10/05/2019,09/05/2019,1616.0,10/06/2019,06/06/2019,1955.0,,,,,,,,,,60,A,N24,3000.0,500.0,PROMITA
YS-N24/60-5600321/2019,21/01/2019,94.0,11/02/2019,02/03/2019,291.0,11/03/2019,04/04/2019,867.0,10/04/2019,25/04/2019,1342.0,10/05/2019,23/05/2019,1844.0,10/06/2019,20/06/2019,2265.0,,,,,,,,,,60,A,N24,3000.0,500.0,PROMITA
