reg_no,admission,admn_recpt,inst_1_due,inst_1_dt,i_1_recpt,inst_2_due,inst_2_dt,i_2_recpt,inst_3_due,inst_3_dt,i_3_recpt,inst_4_due,inst_4_dt,i_4_recpt,inst_5_due,inst_5_dt,i_5_recpt,inst_6_due,inst_6_dt,i_6_recpt,inst_7_due,inst_7_dt,i_7_recpt,inst_8_due,inst_8_dt,i_8_recpt,session,ses_half,Centre_Id,sem_payabl,sem_paypart,USER
YS-N24/15-1500030/2006,08/06/2006,30.0,10/07/2006,05/08/2006,1722.0,10/08/2006,05/08/2006,1722.0,10/09/2006,07/09/2006,3075.0,10/10/2006,10/10/2006,3853.0,10/11/2006,04/11/2006,4924.0,,,0.0,,,0.0,,,0.0,15,A,N24,2400.0,0.0,UNKNOWN
YS-N24/15-1500031/2006,08/06/2006,31.0,10/07/2006,06/07/2006,376.0,10/08/2006,08/08/2006,2045.0,10/09/2006,07/09/2006,3077.0,10/10/2006,10/10/2006,3858.0,10/11/2006,07/11/2006,5176.0,,,0.0,,,0.0,,,0.0,15,A,N24,2400.0,0.0,UNKNOWN
YS-N24/15-1500032/2006,08/06/2006,32.0,10/07/2006,08/07/2006,420.0,10/08/2006,08/08/2006,2084.0,10/09/2006,05/09/2006,2873.0,10/10/2006,10/10/2006,3993.0,10/11/2006,07/11/2006,5201.0,,,0.0,,,0.0,,,0.0,15,A,N24,2400.0,0.0,UNKNOWN
YS-N24/15-1500033/2006,08/06/2006,33.0,10/07/2006,13/07/2006,1205.0,10/08/2006,10/08/2006,2421.0,10/09/2006,02/09/2006,2706.0,10/10/2006,10/10/2006,3914.0,10/11/2006,04/11/2006,4935.0,,,0.0,,,0.0,,,0.0,15,A,N24,2400.0,0.0,UNKNOWN
YS-N24/15-1500034/2006,08/06/2006,34.0,10/07/2006,13/07/2006,1206.0,10/08/2006,08/08/2006,2085.0,10/09/2006,07/09/2006,3107.0,10/10/2006,10/10/2006,3994.0,10/11/2006,07/11/2006,5200.0,,,0.0,,,0.0,,,0.0,15,A,N24,2400.0,0.0,UNKNOWN
YS-N24/15-1500035/2006,08/06/2006,35.0,10/07/2006,15/07/2006,1297.0,10/08/2006,10/08/2006,2420.0,10/09/2006,19/09/2006,3705.0,10/10/2006,17/10/2006,4673.0,10/11/2006,15/11/2006,5759.0,,,0.0,,,0.0,,,0.0,15,A,N24,2400.0,0.0,UNKNOWN
YS-N24/15-1500036/2006,08/06/2006,36.0,10/07/2006,24/07/2006,1503.0,10/08/2006,11/08/2006,2555.0,10/09/2006,11/09/2006,3641.0,10/10/2006,16/10/2006,4649.0,10/11/2006,10/11/2006,5615.0,,,0.0,,,0.0,,,0.0,15,A,N24,2400.0,0.0,UNKNOWN
YS-N24/15-1500037/2006,08/06/2006,37.0,10/07/2006,11/07/2006,1068.0,10/08/2006,05/08/2006,1734.0,10/09/2006,05/09/2006,2861.0,10/10/2006,10/10/2006,4175.0,10/11/2006,11/11/2006,5697.0,,,0.0,,,0.0,,,0.0,15,A,N24,2400.0,0.0,UNKNOWN
YS-N24/15-1500038/2006,08/06/2006,38.0,10/07/2006,17/07/2006,1391.0,10/08/2006,09/09/2006,3383.0,10/09/2006,10/10/2006,3855.0,10/10/2006,16/11/2006,5769.0,10/11/2006,02/12/2006,5866.0,,,0.0,,,0.0,,,0.0,15,A,N24,2400.0,0.0,UNKNOWN
YS-N24/15-1500039/2006,08/06/2006,39.0,10/07/2006,09/07/2006,434.0,10/08/2006,05/08/2006,1800.0,10/09/2006,09/09/2006,3539.0,10/10/2006,18/10/2006,4714.0,10/11/2006,05/11/2006,5022.0,,,0.0,,,0.0,,,0.0,15,A,N24,2700.0,0.0,UNKNOWN
YS-N24/15-1500040/2006,08/06/2006,40.0,10/07/2006,16/07/2006,1328.0,10/08/2006,11/08/2006,2556.0,10/09/2006,06/09/2006,3022.0,10/10/2006,10/10/2006,3897.0,10/11/2006,09/11/2006,5411.0,,,0.0,,,0.0,,,0.0,15,A,N24,2400.0,0.0,UNKNOWN
YS-N24/15-1500041/2006,08/06/2006,41.0,10/07/2006,17/07/2006,1379.0,10/08/2006,10/08/2006,2486.0,10/09/2006,10/09/2006,3553.0,10/10/2006,08/10/2006,3814.0,10/11/2006,09/11/2006,5475.0,,,0.0,,,0.0,,,0.0,15,A,N24,2400.0,0.0,UNKNOWN
YS-N24/15-1500042/2006,08/06/2006,42.0,10/07/2006,19/07/2006,1432.0,10/08/2006,,0.0,10/09/2006,,0.0,10/10/2006,,0.0,10/11/2006,,0.0,,,0.0,,,0.0,,,0.0,15,A,N24,2400.0,0.0,UNKNOWN
YS-N24/15-1500043/2006,08/06/2006,43.0,10/08/2006,04/07/2006,358.0,10/09/2006,08/07/2006,419.0,10/10/2006,16/10/2006,4643.0,10/11/2006,10/11/2006,5657.0,,,0.0,,,0.0,,,0.0,,,0.0,15,A,N24,2300.0,0.0,UNKNOWN
YS-N24/15-1500044/2006,08/06/2006,44.0,10/07/2006,04/07/2006,357.0,10/08/2006,05/08/2006,1739.0,10/09/2006,21/09/2006,3712.0,10/10/2006,07/11/2006,5198.0,10/11/2006,07/11/2006,5198.0,,,0.0,,,0.0,,,0.0,15,A,N24,2400.0,0.0,UNKNOWN
YS-N24/15-1500045/2006,08/06/2006,45.0,10/07/2006,11/07/2006,1126.0,10/08/2006,08/08/2006,2086.0,10/09/2006,09/09/2006,3401.0,10/10/2006,12/10/2006,4500.0,10/11/2006,09/11/2006,5415.0,,,0.0,,,0.0,,,0.0,15,A,N24,2400.0,0.0,UNKNOWN
YS-N24/15-1500046/2006,08/06/2006,46.0,10/07/2006,15/07/2006,1296.0,10/08/2006,19/08/2006,2614.0,10/09/2006,28/10/2006,4774.0,10/10/2006,28/10/2006,4774.0,10/11/2006,28/11/2006,5845.0,,,0.0,,,0.0,,,0.0,15,A,N24,2400.0,0.0,UNKNOWN
YS-N24/15-1500047/2006,08/06/2006,47.0,10/07/2006,19/09/2006,3703.0,10/08/2006,19/09/2006,3703.0,10/09/2006,25/09/2006,3736.0,10/10/2006,,0.0,10/11/2006,,0.0,,,0.0,,,0.0,,,0.0,15,A,N24,2400.0,0.0,UNKNOWN
YS-N24/15-1500048/2006,08/06/2006,48.0,10/07/2006,17/07/2006,1371.0,10/08/2006,10/08/2006,2447.0,10/09/2006,09/09/2006,3432.0,10/10/2006,10/10/2006,4054.0,10/11/2006,09/11/2006,5453.0,,,0.0,,,0.0,,,0.0,15,A,N24,2400.0,0.0,UNKNOWN
YS-N24/15-1500049/2006,08/06/2006,49.0,10/07/2006,08/08/2006,2093.0,10/08/2006,07/09/2006,3129.0,10/09/2006,07/09/2006,3129.0,10/10/2006,10/10/2006,4077.0,10/11/2006,08/12/2006,5906.0,,,0.0,,,0.0,,,0.0,15,A,N24,2400.0,0.0,UNKNOWN
YS-N24/15-1500050/2006,08/06/2006,50.0,10/07/2006,11/07/2006,1116.0,10/08/2006,03/08/2006,1584.0,10/09/2006,05/09/2006,2899.0,10/10/2006,10/10/2006,4058.0,10/11/2006,04/11/2006,4956.0,,,0.0,,,0.0,,,0.0,15,A,N24,2400.0,0.0,UNKNOWN
YS-N24/15-1500051/2006,08/06/2006,51.0,10/07/2006,13/07/2006,1216.0,10/08/2006,08/08/2006,2095.0,10/09/2006,07/09/2006,3125.0,10/10/2006,12/10/2006,4505.0,10/11/2006,07/11/2006,5207.0,,,0.0,,,0.0,,,0.0,15,A,N24,2400.0,0.0,UNKNOWN
YS-N24/15-1500052/2006,08/06/2006,52.0,10/07/2006,16/07/2006,1326.0,10/08/2006,10/08/2006,2480.0,10/09/2006,09/09/2006,3453.0,10/10/2006,28/10/2006,4776.0,10/11/2006,09/11/2006,5473.0,,,0.0,,,0.0,,,0.0,15,A,N24,2400.0,0.0,UNKNOWN
YS-N24/15-1500053/2006,08/06/2006,53.0,10/07/2006,11/07/2006,1127.0,10/08/2006,10/08/2006,2479.0,10/09/2006,09/09/2006,3450.0,10/10/2006,12/10/2006,4512.0,10/11/2006,10/11/2006,5570.0,,,0.0,,,0.0,,,0.0,15,A,N24,2400.0,0.0,UNKNOWN
YS-N24/15-1500054/2006,08/06/2006,54.0,10/07/2006,10/08/2006,2467.0,10/08/2006,24/08/2006,2644.0,10/09/2006,10/09/2006,3611.0,10/10/2006,10/10/2006,4091.0,10/11/2006,12/11/2006,5726.0,,,0.0,,,0.0,,,0.0,15,A,N24,2400.0,0.0,UNKNOWN
YS-N24/15-1500055/2006,08/06/2006,55.0,10/07/2006,10/10/2006,4099.0,10/08/2006,10/10/2006,4099.0,10/09/2006,,0.0,10/10/2006,,0.0,10/11/2006,,0.0,,,0.0,,,0.0,,,0.0,15,A,N24,2400.0,0.0,UNKNOWN
YS-N24/15-1500056/2006,08/06/2006,56.0,10/07/2006,17/07/2006,1364.0,10/08/2006,09/08/2006,2298.0,10/09/2006,08/09/2006,3294.0,10/10/2006,18/10/2006,4710.0,10/11/2006,06/11/2006,5107.0,,,0.0,,,0.0,,,0.0,15,A,N24,2400.0,0.0,UNKNOWN
YS-N24/15-1500057/2006,08/06/2006,57.0,10/07/2006,11/07/2006,1132.0,10/08/2006,08/08/2006,2162.0,10/09/2006,07/09/2006,3172.0,10/10/2006,10/10/2006,4157.0,10/11/2006,07/11/2006,5255.0,,,0.0,,,0.0,,,0.0,15,A,N24,2400.0,0.0,UNKNOWN
YS-N24/15-1500058/2006,08/06/2006,58.0,10/07/2006,08/07/2006,428.0,10/08/2006,08/08/2006,2159.0,10/09/2006,07/09/2006,3174.0,10/10/2006,10/10/2006,4156.0,10/11/2006,04/11/2006,4978.0,,,0.0,,,0.0,,,0.0,15,A,N24,2400.0,0.0,UNKNOWN
YS-N24/15-1500059/2006,08/06/2006,59.0,10/07/2006,08/07/2006,427.0,10/08/2006,08/08/2006,2161.0,10/09/2006,09/09/2006,3480.0,10/10/2006,10/10/2006,4152.0,10/11/2006,09/11/2006,5517.0,,,0.0,,,0.0,,,0.0,15,A,N24,2400.0,0.0,UNKNOWN
YS-N24/15-1500060/2006,08/06/2006,60.0,10/07/2006,06/07/2006,388.0,10/08/2006,10/08/2006,2496.0,10/09/2006,27/09/2006,3768.0,10/10/2006,12/10/2006,4521.0,10/11/2006,06/11/2006,5142.0,,,0.0,,,0.0,,,0.0,15,A,N24,2400.0,0.0,UNKNOWN
YS-N24/15-1500061/2006,08/06/2006,61.0,10/07/2006,08/07/2006,429.0,10/08/2006,,0.0,10/09/2006,,0.0,10/10/2006,,0.0,10/11/2006,,0.0,,,0.0,,,0.0,,,0.0,15,A,N24,2400.0,0.0,UNKNOWN
YS-N24/15-1500062/2006,08/06/2006,62.0,10/07/2006,06/07/2006,390.0,10/08/2006,03/08/2006,1617.0,10/09/2006,02/09/2006,2733.0,10/10/2006,10/10/2006,4159.0,10/11/2006,04/11/2006,4981.0,,,0.0,,,0.0,,,0.0,15,A,N24,2400.0,0.0,UNKNOWN
YS-N24/15-1500063/2006,08/06/2006,63.0,10/07/2006,04/07/2006,361.0,10/08/2006,03/08/2006,1616.0,10/09/2006,02/09/2006,2732.0,10/10/2006,10/10/2006,4150.0,10/11/2006,04/11/2006,4982.0,,,0.0,,,0.0,,,0.0,15,A,N24,2400.0,0.0,UNKNOWN
YS-N24/15-1500064/2006,08/06/2006,64.0,10/07/2006,11/07/2006,1131.0,10/08/2006,08/08/2006,2122.0,10/09/2006,,0.0,10/10/2006,,0.0,10/11/2006,,0.0,,,0.0,,,0.0,,,0.0,15,A,N24,2400.0,0.0,UNKNOWN
YS-N24/15-1500065/2006,08/06/2006,65.0,10/07/2006,07/07/2006,410.0,10/08/2006,09/08/2006,2318.0,10/09/2006,11/09/2006,3635.0,10/10/2006,27/10/2006,4772.0,10/11/2006,22/11/2006,5803.0,,,0.0,,,0.0,,,0.0,15,A,N24,2400.0,0.0,UNKNOWN
YS-N24/15-1500066/2006,08/06/2006,66.0,10/07/2006,17/07/2006,1397.0,10/08/2006,22/08/2006,2630.0,10/09/2006,09/09/2006,3449.0,10/10/2006,10/10/2006,4050.0,10/11/2006,09/11/2006,5474.0,,,0.0,,,0.0,,,0.0,15,A,N24,2400.0,0.0,UNKNOWN
YS-N24/15-1500067/2006,08/06/2006,67.0,10/07/2006,15/07/2006,1309.0,10/08/2006,10/08/2006,2488.0,10/09/2006,09/09/2006,3455.0,10/10/2006,12/10/2006,4514.0,10/11/2006,09/11/2006,5470.0,,,0.0,,,0.0,,,0.0,15,A,N24,2400.0,0.0,UNKNOWN
YS-N24/15-1500068/2006,08/06/2006,68.0,10/07/2006,10/07/2006,437.0,10/08/2006,03/08/2006,1635.0,10/09/2006,07/09/2006,3201.0,10/10/2006,07/09/2006,3201.0,10/11/2006,07/09/2006,3201.0,,,0.0,,,0.0,,,0.0,15,A,N24,2400.0,0.0,UNKNOWN
YS-N24/15-1500069/2006,08/06/2006,69.0,10/07/2006,14/07/2006,1238.0,10/08/2006,11/08/2006,2553.0,10/09/2006,06/09/2006,2960.0,10/10/2006,10/10/2006,4224.0,10/11/2006,08/11/2006,5290.0,,,0.0,,,0.0,,,0.0,15,A,N24,2400.0,0.0,UNKNOWN
YS-N24/15-1500070/2006,08/06/2006,70.0,10/07/2006,16/07/2006,1345.0,10/08/2006,11/08/2006,2559.0,10/09/2006,18/09/2006,3701.0,10/10/2006,16/10/2006,4661.0,10/11/2006,23/11/2006,5805.0,,,0.0,,,0.0,,,0.0,15,A,N24,2400.0,0.0,UNKNOWN
YS-N24/15-1500071/2006,08/06/2006,71.0,10/07/2006,05/07/2006,374.0,10/08/2006,03/08/2006,1615.0,10/09/2006,09/09/2006,3478.0,10/10/2006,12/10/2006,4522.0,10/11/2006,04/11/2006,4979.0,,,0.0,,,0.0,,,0.0,15,A,N24,2400.0,0.0,UNKNOWN
YS-N24/15-1500072/2006,08/06/2006,72.0,10/07/2006,16/07/2006,1344.0,10/08/2006,07/08/2006,1978.0,10/09/2006,11/09/2006,3639.0,10/10/2006,11/10/2006,4447.0,10/11/2006,06/11/2006,5139.0,,,0.0,,,0.0,,,0.0,15,A,N24,2400.0,0.0,UNKNOWN
YS-N24/15-1500073/2006,08/06/2006,73.0,10/07/2006,06/07/2006,391.0,10/08/2006,09/08/2006,2325.0,10/09/2006,08/09/2006,3314.0,10/10/2006,11/10/2006,4445.0,10/11/2006,06/11/2006,5140.0,,,0.0,,,0.0,,,0.0,15,A,N24,2400.0,0.0,UNKNOWN
YS-N24/15-1500074/2006,08/06/2006,74.0,10/07/2006,13/07/2006,1232.0,10/08/2006,09/08/2006,2371.0,10/09/2006,06/09/2006,3058.0,10/10/2006,18/10/2006,4715.0,10/11/2006,10/11/2006,5680.0,,,0.0,,,0.0,,,0.0,15,A,N24,3000.0,500.0,UNKNOWN
YS-N24/15-1500075/2006,08/06/2006,75.0,10/07/2006,09/07/2006,435.0,10/08/2006,05/08/2006,1806.0,10/09/2006,03/09/2006,2761.0,10/10/2006,10/10/2006,4064.0,10/11/2006,05/11/2006,5021.0,,,0.0,,,0.0,,,0.0,15,A,N24,2700.0,0.0,UNKNOWN
YS-N24/15-1500076/2006,08/06/2006,76.0,10/07/2006,16/07/2006,1331.0,10/08/2006,24/08/2006,2646.0,10/09/2006,26/09/2006,3749.0,10/10/2006,17/10/2006,4690.0,10/11/2006,14/11/2006,5756.0,,,0.0,,,0.0,,,0.0,15,A,N24,2400.0,0.0,UNKNOWN
YS-N24/15-1500077/2006,08/06/2006,77.0,10/07/2006,13/07/2006,1233.0,10/08/2006,10/08/2006,2533.0,10/09/2006,21/09/2006,3714.0,10/10/2006,10/10/2006,4245.0,10/11/2006,11/11/2006,5716.0,,,0.0,,,0.0,,,0.0,15,A,N24,2400.0,0.0,UNKNOWN
YS-N24/15-1500078/2006,08/06/2006,78.0,10/07/2006,08/07/2006,432.0,10/08/2006,08/08/2006,2197.0,10/09/2006,09/09/2006,3506.0,10/10/2006,10/10/2006,4238.0,10/11/2006,09/11/2006,5541.0,,,0.0,,,0.0,,,0.0,15,A,N24,2400.0,0.0,UNKNOWN
YS-N24/15-1500079/2006,08/06/2006,79.0,10/07/2006,16/07/2006,1352.0,10/08/2006,10/08/2006,2550.0,10/09/2006,07/09/2006,3191.0,10/10/2006,17/10/2006,4691.0,10/11/2006,09/11/2006,5540.0,,,0.0,,,0.0,,,0.0,15,A,N24,2400.0,0.0,UNKNOWN
YS-N24/15-1500080/2006,08/06/2006,80.0,10/07/2006,04/07/2006,364.0,10/08/2006,03/08/2006,1634.0,10/09/2006,05/09/2006,2933.0,10/10/2006,12/10/2006,4527.0,10/11/2006,04/11/2006,4985.0,,,0.0,,,0.0,,,0.0,15,A,N24,2400.0,0.0,UNKNOWN
YS-N24/15-1500081/2006,08/06/2006,81.0,10/07/2006,15/07/2006,1321.0,10/08/2006,08/08/2006,2204.0,10/09/2006,07/09/2006,3190.0,10/10/2006,17/10/2006,4693.0,10/11/2006,07/11/2006,5279.0,,,0.0,,,0.0,,,0.0,15,A,N24,2400.0,0.0,UNKNOWN
YS-N24/15-1500082/2006,08/06/2006,82.0,10/07/2006,16/07/2006,1353.0,10/08/2006,08/08/2006,2205.0,10/09/2006,07/09/2006,3192.0,10/10/2006,17/10/2006,4692.0,10/11/2006,10/11/2006,5544.0,,,0.0,,,0.0,,,0.0,15,A,N24,2400.0,0.0,UNKNOWN
YS-N24/15-1500083/2006,09/06/2006,83.0,10/07/2006,31/08/2006,2666.0,10/08/2006,31/08/2006,2666.0,10/09/2006,31/08/2006,2666.0,10/10/2006,11/10/2006,4292.0,10/11/2006,06/11/2006,5043.0,,,0.0,,,0.0,,,0.0,15,A,N24,2400.0,0.0,UNKNOWN
YS-N24/15-1500084/2006,09/06/2006,84.0,10/07/2006,10/07/2006,441.0,10/08/2006,07/08/2006,1871.0,10/09/2006,06/09/2006,2962.0,10/10/2006,11/10/2006,4285.0,10/11/2006,10/11/2006,5555.0,,,0.0,,,0.0,,,0.0,15,A,N24,2400.0,0.0,UNKNOWN
